trip_id,arrival_time,departure_time,stop_id,stop_sequence,shape_dist_traveled,stop_headsign,pickup_type,drop_off_type,timepoint
11763091:14824059:14828156,18:07:00,18:07:00,100198,6,2440,,0,0,1
11763091:14824059:14828156,18:10:00,18:10:00,100358,7,3457,,0,0,0
11763091:14824059:14828156,18:12:00,18:12:00,100456,8,3988,,0,0,0
11763091:14824059:14828156,18:14:00,18:14:00,100554,9,4420,,0,0,1
11763091:14824059:14828156,18:16:00,18:16:00,102722,10,5916,,0,0,0
11763091:14824059:14828156,18:17:00,18:17:00,100817,11,6683,,0,0,0
11763091:14824059:14828156,18:21:00,18:21:00,102721,12,8812,,0,0,0
11763091:14824059:14828156,18:25:00,18:25:00,101254,13,10976,,0,0,0
11763091:14824059:14828156,18:26:00,18:26:00,101260,14,12022,,0,0,0
11763091:14824059:14828156,18:28:00,18:28:00,101245,15,12865,,0,0,1
11763091:14824059:14828156,18:29:00,18:29:00,101275,16,13264,,0,0,0
11763091:14824059:14828156,18:30:00,18:30:00,101326,17,13661,,0,0,0
11763091:14824059:14828156,18:31:00,18:31:00,101380,18,14133,,0,0,0
11763091:14824059:14828156,18:33:00,18:33:00,101467,19,14610,,0,0,0
11763091:14824059:14828156,18:34:00,18:34:00,101513,20,15116,,0,0,0
11763091:14824059:14828156,18:36:00,18:36:00,101546,21,15535,,0,0,0
11763091:14824059:14828156,18:37:00,18:37:00,101597,22,15960,,0,0,0
11763091:14824059:14828156,18:40:00,18:40:00,101632,23,16875,,0,0,0
11763091:14824059:14828156,18:42:00,18:42:00,102442,24,17506,,0,0,0
11763091:14824059:14828156,18:45:00,18:45:00,101542,25,17985,,1,0,1
12257186:14824063:14827554,17:40:00,17:40:00,102253,1,0,,0,0,1
12257186:14824063:14827554,17:41:00,17:41:00,102243,2,214,,0,0,0
12257186:14824063:14827554,17:43:00,17:43:00,102251,3,1130,,0,0,0
12257186:14824063:14827554,17:44:00,17:44:00,102257,4,1621,,0,0,0
12257186:14824063:14827554,17:45:00,17:45:00,102266,5,1926,,0,0,0
12257186:14824063:14827554,17:46:00,17:46:00,102279,6,2407,,0,0,1
12257186:14824063:14827554,17:46:00,17:46:00,102281,7,2634,,0,0,0
12257186:14824063:14827554,17:47:00,17:47:00,102284,8,2922,,0,0,0
12257186:14824063:14827554,17:47:00,17:47:00,102289,9,3498,,0,0,0
12257186:14824063:14827554,17:49:00,17:49:00,102298,10,4502,,0,0,0
12257186:14824063:14827554,17:49:00,17:49:00,102306,11,5020,,0,0,0
12257186:14824063:14827554,17:50:00,17:50:00,102341,12,5608,,0,0,0
12257186:14824063:14827554,17:50:00,17:50:00,102348,13,5890,,0,0,0
12257186:14824063:14827554,17:51:00,17:51:00,102363,14,6398,,0,0,0
12257186:14824063:14827554,17:52:00,17:52:00,102375,15,7195,,0,0,1
12257186:14824063:14827554,17:52:00,17:52:00,102377,16,7490,,0,0,0
12257186:14824063:14827554,17:53:00,17:53:00,102378,17,7956,,0,0,0
12257186:14824063:14827554,17:54:00,17:54:00,102380,18,8367,,0,0,0
12257186:14824063:14827554,17:54:00,17:54:00,102382,19,8692,,0,0,0
12257186:14824063:14827554,17:55:00,17:55:00,102391,20,8990,,0,0,0
12257186:14824063:14827554,17:55:00,17:55:00,102401,21,9225,,0,0,0
12257186:14824063:14827554,17:56:00,17:56:00,102396,22,9828,,0,0,0
12257186:14824063:14827554,17:56:00,17:56:00,102395,23,10033,,0,0,0
12257186:14824063:14827554,17:57:00,17:57:00,102388,24,10387,,0,0,0
12257186:14824063:14827554,17:58:00,17:58:00,102384,25,10864,,0,0,0
12257186:14824063:14827554,17:58:00,17:58:00,102383,26,11167,,0,0,0
12257186:14824063:14827554,17:59:00,17:59:00,102389,27,11635,,0,0,0
12257186:14824063:14827554,17:59:00,17:59:00,102399,28,11849,,0,0,0
12257186:14824063:14827554,18:00:00,18:00:00,102402,29,12020,,0,0,0
12257186:14824063:14827554,18:00:00,18:00:00,102412,30,12566,,0,0,0
12257186:14824063:14827554,18:01:00,18:01:00,102419,31,13125,,0,0,0
12257186:14824063:14827554,18:02:00,18:02:00,102425,32,13394,,0,0,0
12257186:14824063:14827554,18:02:00,18:02:00,102428,33,13572,,0,0,1
12257186:14824063:14827554,18:03:00,18:03:00,102424,34,13992,,0,0,0
12257186:14824063:14827554,18:03:00,18:03:00,102429,35,14386,,0,0,0
12257186:14824063:14827554,18:03:00,18:03:00,102431,36,14673,,0,0,0
12257186:14824063:14827554,18:04:00,18:04:00,102423,37,14993,,0,0,0
12257186:14824063:14827554,18:05:00,18:05:00,102415,38,15782,,0,0,0
12257186:14824063:14827554,18:05:00,18:05:00,102413,39,16154,,0,0,0
12257186:14824063:14827554,18:06:00,18:06:00,102409,40,16452,,0,0,0
12257186:14824063:14827554,18:06:00,18:06:00,102405,41,16887,,0,0,0
12257186:14824063:14827554,18:07:00,18:07:00,102400,42,17268,,0,0,0
12257186:14824063:14827554,18:07:00,18:07:00,102386,43,17579,,0,0,1
12257186:14824063:14827554,18:11:00,18:11:00,102304,44,21018,,0,0,0
12257186:14824063:14827554,18:11:00,18:11:00,102300,45,21237,,0,0,0
12257186:14824063:14827554,18:12:00,18:12:00,102283,46,21624,,0,0,0
12257186:14824063:14827554,18:12:00,18:12:00,102267,47,21950,,0,0,1
12257186:14824063:14827554,18:15:00,18:15:00,102248,48,22896,,0,0,0
12257186:14824063:14827554,18:17:00,18:17:00,102249,49,23561,,0,0,0
12257186:14824063:14827554,18:18:00,18:18:00,102259,50,23957,,0,0,0
12257186:14824063:14827554,18:19:00,18:19:00,100917,51,24363,,0,0,0
12257186:14824063:14827554,18:20:00,18:20:00,102280,52,24662,,0,0,0
12257186:14824063:14827554,18:20:00,18:20:00,102269,53,25001,,0,0,0
12257186:14824063:14827554,18:22:00,18:22:00,102253,54,25547,,1,0,1
12255714:14824066:14829068,16:18:00,16:18:00,102211,1,0,,0,0,1
12255714:14824066:14829068,16:21:00,16:21:00,100010,2,776,,0,0,0
12255714:14824066:14829068,16:23:00,16:23:00,100032,3,972,,0,0,0
12255714:14824066:14829068,16:26:00,16:26:00,100076,4,1360,,0,0,0
12255714:14824066:14829068,16:27:00,16:27:00,100146,5,1866,,0,0,0
12255714:14824066:14829068,16:29:00,16:29:00,100198,6,2440,,0,0,1
12255714:14824066:14829068,16:32:00,16:32:00,100358,7,3457,,0,0,0
12255714:14824066:14829068,16:34:00,16:34:00,100456,8,3988,,0,0,0
12255714:14824066:14829068,16:36:00,16:36:00,100554,9,4420,,0,0,1
12255714:14824066:14829068,16:38:00,16:38:00,102722,10,5916,,0,0,0
12255714:14824066:14829068,16:39:00,16:39:00,100817,11,6683,,0,0,0
12255714:14824066:14829068,16:43:00,16:43:00,102721,12,8812,,0,0,0
12255714:14824066:14829068,16:47:00,16:47:00,101254,13,10976,,0,0,0
12255714:14824066:14829068,16:48:00,16:48:00,101260,14,12022,,0,0,0
12255714:14824066:14829068,16:50:00,16:50:00,101245,15,12865,,0,0,1
12255714:14824066:14829068,16:51:00,16:51:00,101275,16,13264,,0,0,0
12255714:14824066:14829068,16:52:00,16:52:00,101326,17,13661,,0,0,0
12255714:14824066:14829068,16:53:00,16:53:00,101380,18,14133,,0,0,0
12255714:14824066:14829068,16:55:00,16:55:00,101467,19,14610,,0,0,0
12255714:14824066:14829068,16:56:00,16:56:00,101513,20,15116,,0,0,0
12255714:14824066:14829068,16:58:00,16:58:00,101546,21,15535,,0,0,0
12255714:14824066:14829068,16:59:00,16:59:00,101597,22,15960,,0,0,0
12255714:14824066:14829068,17:02:00,17:02:00,101632,23,16875,,0,0,0
12255714:14824066:14829068,17:04:00,17:04:00,102442,24,17506,,0,0,0
12255714:14824066:14829068,17:07:00,17:07:00,101542,25,17985,,1,0,1
12352984:14824069:14828908,20:40:00,20:40:00,100507,1,0,,0,0,1
12352984:14824069:14828908,20:41:00,20:41:00,101157,2,475,,0,0,0
12352984:14824069:14828908,20:42:00,20:42:00,101193,3,868,,0,0,0
12352984:14824069:14828908,20:42:00,20:42:00,101201,4,1176,,0,0,0
12352984:14824069:14828908,20:42:00,20:42:00,101206,5,1383,,0,0,0
12352984:14824069:14828908,20:43:00,20:43:00,101208,6,1630,,0,0,0
12352984:14824069:14828908,20:43:00,20:43:00,101226,7,1950,,0,0,0
12352984:14824069:14828908,20:44:00,20:44:00,101235,8,2200,,0,0,0
12352984:14824069:14828908,20:44:00,20:44:00,101230,9,2598,,0,0,0
12352984:14824069:14828908,20:45:00,20:45:00,101195,10,2821,,0,0,0
12352984:14824069:14828908,20:45:00,20:45:00,101169,11,3194,,0,0,0
12352984:14824069:14828908,20:46:00,20:46:00,102702,12,3490,,0,0,1
12352984:14824069:14828908,20:47:00,20:47:00,101079,13,3858,,0,0,0
12352984:14824069:14828908,20:47:00,20:47:00,101058,14,4079,,0,0,0
12352984:14824069:14828908,20:48:00,20:48:00,101021,15,4418,,0,0,0
12352984:14824069:14828908,20:48:00,20:48:00,101005,16,4749,,0,0,0
12352984:14824069:14828908,20:48:00,20:48:00,101018,17,4927,,0,0,0
12352984:14824069:14828908,20:49:00,20:49:00,101023,18,5264,,0,0,0
12352984:14824069:14828908,20:50:00,20:50:00,101013,19,5542,,0,0,0
12352984:14824069:14828908,20:50:00,20:50:00,100986,20,5879,,0,0,0
12352984:14824069:14828908,20:51:00,20:51:00,100947,21,6212,,0,0,0
12352984:14824069:14828908,20:51:00,20:51:00,100914,22,6552,,0,0,0
12352984:14824069:14828908,20:52:00,20:52:00,100870,23,6767,,0,0,0
12352984:14824069:14828908,20:52:00,20:52:00,100824,24,7048,,0,0,0
12352984:14824069:14828908,20:52:00,20:52:00,100794,25,7207,,0,0,0
12352984:14824069:14828908,20:53:00,20:53:00,100773,26,7399,,0,0,0
12352984:14824069:14828908,20:53:00,20:53:00,100758,27,7549,,0,0,1
12352984:14824069:14828908,20:54:00,20:54:00,100739,28,7805,,0,0,0
12352984:14824069:14828908,20:54:00,20:54:00,100718,29,8048,,0,0,0
12352984:14824069:14828908,20:55:00,20:55:00,100664,30,8425,,0,0,0
12352984:14824069:14828908,20:56:00,20:56:00,100639,31,8697,,0,0,0
12352984:14824069:14828908,20:56:00,20:56:00,100561,32,8922,,0,0,0
12352984:14824069:14828908,20:57:00,20:57:00,100498,33,9187,,0,0,0
12352984:14824069:14828908,20:58:00,20:58:00,100438,34,9505,,0,0,0
12352984:14824069:14828908,20:58:00,20:58:00,100402,35,9677,,0,0,0
12352984:14824069:14828908,20:59:00,20:59:00,100351,36,9914,,0,0,0
12352984:14824069:14828908,21:00:00,21:00:00,100294,37,10268,,0,0,1
12352984:14824069:14828908,21:01:00,21:01:00,100224,38,10688,,0,0,0
12352984:14824069:14828908,21:02:00,21:02:00,100191,39,10974,,0,0,0
12352984:14824069:14828908,21:02:00,21:02:00,100165,40,11181,,0,0,0
12352984:14824069:14828908,21:04:00,21:04:00,100106,41,11813,,0,0,0
12352984:14824069:14828908,21:05:00,21:05:00,100068,42,12080,,0,0,0
12352984:14824069:14828908,21:07:00,21:07:00,100051,43,12469,,0,0,1
12352984:14824069:14828908,21:08:00,21:08:00,100394,44,12845,,0,0,0
12352984:14824069:14828908,21:09:00,21:09:00,100146,45,13103,,0,0,0
12352984:14824069:14828908,21:10:00,21:10:00,100178,46,13397,,0,0,0
12352984:14824069:14828908,21:13:00,21:13:00,100223,47,13951,,0,0,0
12352984:14824069:14828908,21:14:00,21:14:00,100256,48,14313,,0,0,1
12352984:14824069:14828908,21:15:00,21:15:00,100297,49,14783,,0,0,0
12352984:14824069:14828908,21:17:00,21:17:00,102625,50,15275,,0,0,0
12352984:14824069:14828908,21:17:00,21:17:00,102623,51,15614,,0,0,0
12352984:14824069:14828908,21:19:00,21:19:00,100462,52,16068,,0,0,0
12352984:14824069:14828908,21:20:00,21:20:00,100525,53,16414,,0,0,0
12352984:14824069:14828908,21:20:00,21:20:00,100569,54,16599,,0,0,1
12352984:14824069:14828908,21:21:00,21:21:00,100617,55,16944,,0,0,0
12352984:14824069:14828908,21:21:00,21:21:00,100699,56,17389,,0,0,0
12352984:14824069:14828908,21:23:00,21:23:00,100779,57,17943,,0,0,0
12352984:14824069:14828908,21:23:00,21:23:00,102633,58,18298,,0,0,0
12352984:14824069:14828908,21:24:00,21:24:00,100849,59,18481,,0,0,0
12352984:14824069:14828908,21:24:00,21:24:00,100852,60,18710,,0,0,0
12352984:14824069:14828908,21:25:00,21:25:00,100837,61,19064,,0,0,0
12352984:14824069:14828908,21:25:00,21:25:00,100809,62,19236,,0,0,0
12352984:14824069:14828908,21:25:00,21:25:00,100774,63,19513,,0,0,0
12352984:14824069:14828908,21:26:00,21:26:00,100744,64,19683,,0,0,0
12352984:14824069:14828908,21:26:00,21:26:00,100700,65,20018,,0,0,0
12352984:14824069:14828908,21:27:00,21:27:00,100649,66,20313,,0,0,0
12352984:14824069:14828908,21:27:00,21:27:00,100608,67,20547,,0,0,0
12352984:14824069:14828908,21:31:00,21:31:00,100671,68,21257,,1,0,1
11595693:14824072:14828260,14:56:00,14:56:00,102489,1,0,,0,0,1
11595693:14824072:14828260,14:57:00,14:57:00,101399,2,510,,0,0,0
11595693:14824072:14828260,14:58:00,14:58:00,101389,3,801,,0,0,0
11595693:14824072:14828260,14:58:00,14:58:00,101364,4,1135,,0,0,0
11595693:14824072:14828260,15:00:00,15:00:00,101324,5,1652,,0,0,0
11595693:14824072:14828260,15:00:00,15:00:00,101295,6,1894,,0,0,0
11595693:14824072:14828260,15:00:00,15:00:00,101283,7,2080,,0,0,0
11595693:14824072:14828260,15:01:00,15:01:00,101258,8,2272,,0,0,0
11595693:14824072:14828260,15:01:00,15:01:00,101199,9,2563,,0,0,0
11595693:14824072:14828260,15:02:00,15:02:00,101162,10,2811,,0,0,1
11595693:14824072:14828260,15:03:00,15:03:00,101138,11,3149,,0,0,0
11595693:14824072:14828260,15:04:00,15:04:00,101092,12,3505,,0,0,0
11595693:14824072:14828260,15:04:00,15:04:00,101059,13,3714,,0,0,0
11595693:14824072:14828260,15:05:00,15:05:00,101012,14,4085,,0,0,0
11595693:14824072:14828260,15:06:00,15:06:00,100963,15,4643,,0,0,0
11595693:14824072:14828260,15:07:00,15:07:00,100906,16,5046,,0,0,0
11595693:14824072:14828260,15:08:00,15:08:00,100865,17,5257,,0,0,0
11595693:14824072:14828260,15:09:00,15:09:00,100806,18,5616,,0,0,0
11595693:14824072:14828260,15:09:00,15:09:00,100780,19,5847,,0,0,0
11595693:14824072:14828260,15:10:00,15:10:00,100749,20,6033,,0,0,0
11595693:14824072:14828260,15:10:00,15:10:00,100726,21,6279,,0,0,0
11595693:14824072:14828260,15:12:00,15:12:00,101817,22,6792,,0,0,1
11595693:14824072:14828260,15:15:00,15:15:00,100454,23,7602,,0,0,0
11595693:14824072:14828260,15:17:00,15:17:00,100347,24,8222,,0,0,0
11595693:14824072:14828260,15:18:00,15:18:00,100291,25,8508,,0,0,0
11595693:14824072:14828260,15:19:00,15:19:00,100195,26,8946,,0,0,1
11595693:14824072:14828260,15:21:00,15:21:00,100177,27,9359,,0,0,0
11595693:14824072:14828260,15:23:00,15:23:00,100132,28,9713,,0,0,0
11595693:14824072:14828260,15:24:00,15:24:00,100082,29,10131,,0,0,0
11595693:14824072:14828260,15:27:00,15:27:00,100034,30,10562,,0,0,1
11595693:14824072:14828260,15:29:00,15:29:00,100019,31,10824,,0,0,0
11595693:14824072:14828260,15:31:00,15:31:00,102467,32,11247,,1,0,1
12286452:14824074:14827054,19:41:00,19:41:00,102490,1,0,,0,0,1
12286452:14824074:14827054,19:42:00,19:42:00,101399,2,637,,0,0,0
12286452:14824074:14827054,19:44:00,19:44:00,101392,3,1667,,0,0,0
12286452:14824074:14827054,19:45:00,19:45:00,101406,4,2131,,0,0,0
12286452:14824074:14827054,19:47:00,19:47:00,101395,5,2783,,0,0,0
12286452:14824074:14827054,19:47:00,19:47:00,101459,6,3082,,0,0,0
12286452:14824074:14827054,19:48:00,19:48:00,101411,7,3561,,0,0,0
12286452:14824074:14827054,19:49:00,19:49:00,102612,8,3855,,0,0,1
12286452:14824074:14827054,19:50:00,19:50:00,101435,9,4282,,0,0,0
12286452:14824074:14827054,19:50:00,19:50:00,101461,10,4478,,0,0,0
12286452:14824074:14827054,19:50:00,19:50:00,101493,11,4924,,0,0,0
12286452:14824074:14827054,19:51:00,19:51:00,101526,12,5453,,0,0,0
12286452:14824074:14827054,19:52:00,19:52:00,101500,13,5823,,0,0,0
12286452:14824074:14827054,19:53:00,19:53:00,101524,14,6550,,0,0,0
12286452:14824074:14827054,19:54:00,19:54:00,101590,15,7172,,0,0,0
12286452:14824074:14827054,19:54:00,19:54:00,101633,16,7646,,0,0,0
12286452:14824074:14827054,19:56:00,19:56:00,101725,17,8511,,0,0,0
12286452:14824074:14827054,19:57:00,19:57:00,101786,18,9465,,0,0,1
12286452:14824074:14827054,19:58:00,19:58:00,101810,19,10132,,0,0,0
12286452:14824074:14827054,19:59:00,19:59:00,101844,20,10844,,0,0,0
12286452:14824074:14827054,19:59:00,19:59:00,101857,21,11095,,0,0,0
12286452:14824074:14827054,20:00:00,20:00:00,101878,22,11910,,0,0,0
12286452:14824074:14827054,20:01:00,20:01:00,101891,23,12607,,0,0,0
12286452:14824074:14827054,20:01:00,20:01:00,101896,24,13026,,0,0,0
12286452:14824074:14827054,20:02:00,20:02:00,101899,25,13410,,0,0,0
12286452:14824074:14827054,20:03:00,20:03:00,101914,26,14186,,0,0,0
12286452:14824074:14827054,20:03:00,20:03:00,101931,27,14799,,0,0,0
12286452:14824074:14827054,20:04:00,20:04:00,101948,28,15233,,0,0,0
12286452:14824074:14827054,20:04:00,20:04:00,101961,29,15661,,0,0,0
12286452:14824074:14827054,20:05:00,20:05:00,101973,30,15914,,0,0,0
12286452:14824074:14827054,20:05:00,20:05:00,101985,31,16160,,0,0,1
12286452:14824074:14827054,20:06:00,20:06:00,101999,32,16583,,0,0,0
12286452:14824074:14827054,20:07:00,20:07:00,102037,33,17428,,0,0,0
12286452:14824074:14827054,20:09:00,20:09:00,102099,34,19242,,0,0,0
12286452:14824074:14827054,20:10:00,20:10:00,102121,35,20048,,0,0,0
12286452:14824074:14827054,20:10:00,20:10:00,102140,36,20602,,0,0,0
12286452:14824074:14827054,20:12:00,20:12:00,102165,37,22012,,0,0,0
12286452:14824074:14827054,20:13:00,20:13:00,102194,38,23046,,0,0,0
12286452:14824074:14827054,20:14:00,20:14:00,102206,39,23497,,0,0,1
12286452:14824074:14827054,20:15:00,20:15:00,102229,40,24115,,0,0,0
12286452:14824074:14827054,20:15:00,20:15:00,102256,41,24845,,0,0,0
12286452:14824074:14827054,20:16:00,20:16:00,102260,42,25229,,0,0,0
12286452:14824074:14827054,20:17:00,20:17:00,102268,43,25925,,0,0,0
12286452:14824074:14827054,20:18:00,20:18:00,101779,44,26795,,0,0,0
12286452:14824074:14827054,20:19:00,20:19:00,101813,45,27735,,0,0,0
12286452:14824074:14827054,20:19:00,20:19:00,101814,46,28513,,0,0,0
12286452:14824074:14827054,20:20:00,20:20:00,102267,47,29125,,0,0,1
12286452:14824074:14827054,20:23:00,20:23:00,102248,48,30071,,0,0,0
12286452:14824074:14827054,20:25:00,20:25:00,102253,49,30819,,1,0,1
12335930:14824082:14826934,10:07:00,10:07:00,102211,1,0,,0,0,1
12335930:14824082:14826934,10:10:00,10:10:00,100010,2,776,,0,0,0
12335930:14824082:14826934,10:11:00,10:11:00,100032,3,972,,0,0,0
12335930:14824082:14826934,10:14:00,10:14:00,100076,4,1360,,0,0,0
12335930:14824082:14826934,10:15:00,10:15:00,100146,5,1866,,0,0,0
12335930:14824082:14826934,10:17:00,10:17:00,100198,6,2440,,0,0,1
12335930:14824082:14826934,10:20:00,10:20:00,100358,7,3457,,0,0,0
12335930:14824082:14826934,10:21:00,10:21:00,100456,8,3988,,0,0,0
12335930:14824082:14826934,10:23:00,10:23:00,100554,9,4420,,0,0,1
12335930:14824082:14826934,10:25:00,10:25:00,102722,10,5916,,0,0,0
12335930:14824082:14826934,10:26:00,10:26:00,100817,11,6683,,0,0,0
12335930:14824082:14826934,10:30:00,10:30:00,102721,12,8812,,0,0,0
12335930:14824082:14826934,10:34:00,10:34:00,101254,13,10976,,0,0,0
12335930:14824082:14826934,10:35:00,10:35:00,101260,14,12022,,0,0,0
12335930:14824082:14826934,10:37:00,10:37:00,101245,15,12865,,0,0,1
12335930:14824082:14826934,10:38:00,10:38:00,101275,16,13264,,0,0,0
12335930:14824082:14826934,10:39:00,10:39:00,101326,17,13661,,0,0,0
12335930:14824082:14826934,10:40:00,10:40:00,101380,18,14133,,0,0,0
12335930:14824082:14826934,10:42:00,10:42:00,101467,19,14610,,0,0,0
12335930:14824082:14826934,10:43:00,10:43:00,101513,20,15116,,0,0,0
12335930:14824082:14826934,10:45:00,10:45:00,101546,21,15535,,0,0,0
12335930:14824082:14826934,10:46:00,10:46:00,101597,22,15960,,0,0,0
12335930:14824082:14826934,10:49:00,10:49:00,101632,23,16875,,0,0,0
12335930:14824082:14826934,10:51:00,10:51:00,102442,24,17506,,0,0,0
12335930:14824082:14826934,10:54:00,10:54:00,101542,25,17985,,1,0,1
11908874:14824083:14827299,16:43:00,16:43:00,101119,1,0,,0,0,1
11908874:14824083:14827492,16:43:00,16:43:00,101119,1,0,,0,0,1
11908874:14824083:14827299,16:44:00,16:44:00,101145,2,247,,0,0,0
11908874:14824083:14827492,16:44:00,16:44:00,101145,2,247,,0,0,0
11908874:14824083:14827299,16:45:00,16:45:00,101080,3,837,,0,0,0
11908874:14824083:14827492,16:45:00,16:45:00,101080,3,837,,0,0,0
11908874:14824083:14827299,16:46:00,16:46:00,101069,4,1245,,0,0,0
11908874:14824083:14827492,16:46:00,16:46:00,101069,4,1245,,0,0,0
11908874:14824083:14827299,16:46:00,16:46:00,101052,5,1407,,0,0,0
11908874:14824083:14827492,16:46:00,16:46:00,101052,5,1407,,0,0,0
11908874:14824083:14827299,16:47:00,16:47:00,101031,6,1833,,0,0,0
11908874:14824083:14827492,16:47:00,16:47:00,101031,6,1833,,0,0,0
11908874:14824083:14827299,16:48:00,16:48:00,101032,7,2064,,0,0,0
11908874:14824083:14827492,16:48:00,16:48:00,101032,7,2064,,0,0,0
11908874:14824083:14827299,16:49:00,16:49:00,101050,8,2645,,0,0,0
11908874:14824083:14827492,16:49:00,16:49:00,101050,8,2645,,0,0,0
11908874:14824083:14827299,16:50:00,16:50:00,101002,9,2979,,0,0,0
11908874:14824083:14827492,16:50:00,16:50:00,101002,9,2979,,0,0,0
11908874:14824083:14827299,16:52:00,16:52:00,100910,10,3665,,0,0,0
11908874:14824083:14827492,16:52:00,16:52:00,100910,10,3665,,0,0,0
11908874:14824083:14827299,16:53:00,16:53:00,100856,11,4094,,0,0,0
11908874:14824083:14827492,16:53:00,16:53:00,100856,11,4094,,0,0,0
11908874:14824083:14827299,16:54:00,16:54:00,100795,12,4442,,0,0,0
11908874:14824083:14827492,16:54:00,16:54:00,100795,12,4442,,0,0,0
11908874:14824083:14827299,16:55:00,16:55:00,100755,13,4815,,0,0,0
11908874:14824083:14827492,16:55:00,16:55:00,100755,13,4815,,0,0,0
11908874:14824083:14827299,16:56:00,16:56:00,100687,14,5110,,0,0,0
11908874:14824083:14827492,16:56:00,16:56:00,100687,14,5110,,0,0,0
11908874:14824083:14827299,16:56:00,16:56:00,100644,15,5300,,0,0,0
11908874:14824083:14827492,16:56:00,16:56:00,100644,15,5300,,0,0,0
11908874:14824083:14827299,16:57:00,16:57:00,100585,16,5587,,0,0,0
11908874:14824083:14827492,16:57:00,16:57:00,100585,16,5587,,0,0,0
11908874:14824083:14827299,16:57:00,16:57:00,100492,17,5909,,0,0,0
11908874:14824083:14827492,16:57:00,16:57:00,100492,17,5909,,0,0,0
11908874:14824083:14827299,16:58:00,16:58:00,100463,18,6158,,0,0,1
11908874:14824083:14827492,16:58:00,16:58:00,100463,18,6158,,0,0,1
11908874:14824083:14827299,16:58:00,16:58:00,100416,19,6339,,0,0,0
11908874:14824083:14827492,16:58:00,16:58:00,100416,19,6339,,0,0,0
11908874:14824083:14827299,16:59:00,16:59:00,100386,20,6639,,0,0,0
11908874:14824083:14827492,16:59:00,16:59:00,100386,20,6639,,0,0,0
11908874:14824083:14827299,17:00:00,17:00:00,100338,21,6810,,0,0,0
11908874:14824083:14827492,17:00:00,17:00:00,100338,21,6810,,0,0,0
11908874:14824083:14827299,17:00:00,17:00:00,100310,22,7029,,0,0,0
11908874:14824083:14827492,17:00:00,17:00:00,100310,22,7029,,0,0,0
11908874:14824083:14827299,17:01:00,17:01:00,100273,23,7307,,0,0,0
11908874:14824083:14827492,17:01:00,17:01:00,100273,23,7307,,0,0,0
11908874:14824083:14827299,17:02:00,17:02:00,100215,24,7698,,0,0,0
11908874:14824083:14827492,17:02:00,17:02:00,100215,24,7698,,0,0,0
11908874:14824083:14827299,17:03:00,17:03:00,100186,25,8008,,0,0,1
11908874:14824083:14827492,17:03:00,17:03:00,100186,25,8008,,0,0,1
11908874:14824083:14827299,17:04:00,17:04:00,100149,26,8415,,0,0,0
11908874:14824083:14827492,17:04:00,17:04:00,100149,26,8415,,0,0,0
11908874:14824083:14827299,17:06:00,17:06:00,100930,27,8907,,0,0,0
11908874:14824083:14827492,17:06:00,17:06:00,100930,27,8907,,0,0,0
11908874:14824083:14827299,17:08:00,17:08:00,100047,28,9409,,0,0,0
11908874:14824083:14827492,17:08:00,17:08:00,100047,28,9409,,0,0,0
11908874:14824083:14827299,17:10:00,17:10:00,100028,29,9691,,0,0,0
11908874:14824083:14827492,17:10:00,17:10:00,100028,29,9691,,0,0,0
