trip_id,arrival_time,departure_time,stop_id,stop_sequence,shape_dist_traveled,stop_headsign,pickup_type,drop_off_type,timepoint
11587188:13651581:13657938,07:36:00,07:36:00,102626,28,10635,,0,0,0
11587188:13651581:13656843,07:38:00,07:38:00,102618,29,11047,,0,0,0
11587188:13651581:13657938,07:38:00,07:38:00,102618,29,11047,,0,0,0
11587188:13651581:13656843,07:39:00,07:39:00,100254,30,11508,,0,0,1
11587188:13651581:13657938,07:39:00,07:39:00,100254,30,11508,,0,0,1
11587188:13651581:13656843,07:40:00,07:40:00,100218,31,11916,,0,0,0
11587188:13651581:13657938,07:40:00,07:40:00,100218,31,11916,,0,0,0
11587188:13651581:13656843,07:41:00,07:41:00,102012,32,12061,,0,0,1
11587188:13651581:13657938,07:41:00,07:41:00,102012,32,12061,,0,0,1
11587188:13651581:13656843,07:42:00,07:42:00,100237,33,12369,,0,0,0
11587188:13651581:13657938,07:42:00,07:42:00,100237,33,12369,,0,0,0
11587188:13651581:13656843,07:44:00,07:44:00,100266,34,12700,,0,0,0
11587188:13651581:13657938,07:44:00,07:44:00,100266,34,12700,,0,0,0
11587188:13651581:13656843,07:44:00,07:44:00,100280,35,12878,,0,0,0
11587188:13651581:13657938,07:44:00,07:44:00,100280,35,12878,,0,0,0
11587188:13651581:13656843,07:45:00,07:45:00,100301,36,13082,,0,0,0
11587188:13651581:13657938,07:45:00,07:45:00,100301,36,13082,,0,0,0
11587188:13651581:13656843,07:45:00,07:45:00,100322,37,13266,,0,0,0
11587188:13651581:13657938,07:45:00,07:45:00,100322,37,13266,,0,0,0
11587188:13651581:13656843,07:46:00,07:46:00,100337,38,13466,,0,0,0
11587188:13651581:13657938,07:46:00,07:46:00,100337,38,13466,,0,0,0
11587188:13651581:13656843,07:47:00,07:47:00,100385,39,13731,,0,0,0
11587188:13651581:13657938,07:47:00,07:47:00,100385,39,13731,,0,0,0
11587188:13651581:13656843,07:48:00,07:48:00,100442,40,14057,,0,0,0
11587188:13651581:13657938,07:48:00,07:48:00,100442,40,14057,,0,0,0
11587188:13651581:13656843,07:49:00,07:49:00,100514,41,14410,,0,0,0
11587188:13651581:13657938,07:49:00,07:49:00,100514,41,14410,,0,0,0
11587188:13651581:13656843,07:49:00,07:49:00,100566,42,14639,,0,0,0
11587188:13651581:13657938,07:49:00,07:49:00,100566,42,14639,,0,0,0
11587188:13651581:13656843,07:50:00,07:50:00,100618,43,14875,,0,0,1
11587188:13651581:13657938,07:50:00,07:50:00,100618,43,14875,,0,0,1
11587188:13651581:13656843,07:51:00,07:51:00,100653,44,15302,,0,0,0
11587188:13651581:13657938,07:51:00,07:51:00,100653,44,15302,,0,0,0
11587188:13651581:13656843,07:52:00,07:52:00,100763,45,15956,,0,0,0
11587188:13651581:13657938,07:52:00,07:52:00,100763,45,15956,,0,0,0
11587188:13651581:13656843,07:53:00,07:53:00,100827,46,16218,,0,0,0
11587188:13651581:13657938,07:53:00,07:53:00,100827,46,16218,,0,0,0
11587188:13651581:13656843,07:53:00,07:53:00,100864,47,16479,,0,0,0
11587188:13651581:13657938,07:53:00,07:53:00,100864,47,16479,,0,0,0
11587188:13651581:13656843,07:54:00,07:54:00,100913,48,16752,,0,0,0
11587188:13651581:13657938,07:54:00,07:54:00,100913,48,16752,,0,0,0
11587188:13651581:13656843,07:54:00,07:54:00,100937,49,16980,,0,0,0
11587188:13651581:13657938,07:54:00,07:54:00,100937,49,16980,,0,0,0
11587188:13651581:13656843,07:55:00,07:55:00,100951,50,17285,,0,0,0
11587188:13651581:13657938,07:55:00,07:55:00,100951,50,17285,,0,0,0
11587188:13651581:13656843,07:55:00,07:55:00,100071,51,17533,,0,0,0
11587188:13651581:13657938,07:55:00,07:55:00,100071,51,17533,,0,0,0
11587188:13651581:13656843,07:57:00,07:57:00,101036,52,18110,,0,0,0
11587188:13651581:13657938,07:57:00,07:57:00,101036,52,18110,,0,0,0
11587188:13651581:13656843,08:00:00,08:00:00,101076,53,18803,,1,0,1
11587188:13651581:13657938,08:00:00,08:00:00,101076,53,18803,,1,0,1
11588119:13651583:14829037,22:17:00,22:17:00,101573,1,0,,0,0,1
11588119:13651583:14829037,22:18:00,22:18:00,101625,2,335,,0,0,0
11588119:13651583:14829037,22:19:00,22:19:00,101618,3,1045,,0,0,0
11588119:13651583:14829037,22:21:00,22:21:00,101539,4,1661,,0,0,0
11588119:13651583:14829037,22:21:00,22:21:00,101507,5,1951,,0,0,0
11588119:13651583:14829037,22:23:00,22:23:00,101456,6,2459,,0,0,0
11588119:13651583:14829037,22:24:00,22:24:00,101378,7,2955,,0,0,0
11588119:13651583:14829037,22:25:00,22:25:00,101330,8,3454,,0,0,0
11588119:13651583:14829037,22:26:00,22:26:00,101279,9,3760,,0,0,0
11588119:13651583:14829037,22:27:00,22:27:00,101241,10,4384,,0,0,1
11588119:13651583:14829037,22:28:00,22:28:00,101251,11,5187,,0,0,0
11588119:13651583:14829037,22:29:00,22:29:00,101262,12,6070,,0,0,0
11588119:13651583:14829037,22:32:00,22:32:00,101055,13,8051,,0,0,0
11588119:13651583:14829037,22:34:00,22:34:00,102034,14,10044,,0,0,0
11588119:13651583:14829037,22:36:00,22:36:00,100710,15,11392,,0,0,0
11588119:13651583:14829037,22:39:00,22:39:00,100551,16,12617,,0,0,1
11588119:13651583:14829037,22:40:00,22:40:00,100454,17,13061,,0,0,0
11588119:13651583:14829037,22:42:00,22:42:00,100347,18,13681,,0,0,0
11588119:13651583:14829037,22:44:00,22:44:00,100195,19,14387,,0,0,1
11588119:13651583:14829037,22:46:00,22:46:00,100132,20,15141,,0,0,0
11588119:13651583:14829037,22:47:00,22:47:00,100082,21,15559,,0,0,0
11588119:13651583:14829037,22:50:00,22:50:00,100034,22,15990,,0,0,0
11588119:13651583:14829037,22:51:00,22:51:00,100019,23,16252,,0,0,0
11588119:13651583:14829037,22:54:00,22:54:00,100002,24,16839,,1,0,1
11621624:13651588:14827846,12:01:00,12:01:00,101119,1,0,,0,0,1
11621624:13651588:14829230,12:01:00,12:01:00,101119,1,0,,0,0,1
11621624:13651588:14827846,12:01:00,12:01:00,101145,2,247,,0,0,0
11621624:13651588:14829230,12:01:00,12:01:00,101145,2,247,,0,0,0
11621624:13651588:14827846,12:03:00,12:03:00,101080,3,837,,0,0,0
11621624:13651588:14829230,12:03:00,12:03:00,101080,3,837,,0,0,0
11621624:13651588:14827846,12:04:00,12:04:00,100962,4,1296,,0,0,0
11621624:13651588:14829230,12:04:00,12:04:00,100962,4,1296,,0,0,0
11621624:13651588:14827846,12:04:00,12:04:00,101067,5,1501,,0,0,0
11621624:13651588:14829230,12:04:00,12:04:00,101067,5,1501,,0,0,0
11621624:13651588:14827846,12:05:00,12:05:00,101096,6,1758,,0,0,0
11621624:13651588:14829230,12:05:00,12:05:00,101096,6,1758,,0,0,0
11621624:13651588:14827846,12:05:00,12:05:00,101124,7,1963,,0,0,0
11621624:13651588:14829230,12:05:00,12:05:00,101124,7,1963,,0,0,0
11621624:13651588:14827846,12:06:00,12:06:00,101150,8,2252,,0,0,0
11621624:13651588:14829230,12:06:00,12:06:00,101150,8,2252,,0,0,0
11621624:13651588:14827846,12:06:00,12:06:00,101179,9,2457,,0,0,0
11621624:13651588:14829230,12:06:00,12:06:00,101179,9,2457,,0,0,0
11621624:13651588:14827846,12:06:00,12:06:00,101215,10,2710,,0,0,0
11621624:13651588:14829230,12:06:00,12:06:00,101215,10,2710,,0,0,0
11621624:13651588:14827846,12:07:00,12:07:00,101192,11,2971,,0,0,0
11621624:13651588:14829230,12:07:00,12:07:00,101192,11,2971,,0,0,0
11621624:13651588:14827846,12:07:00,12:07:00,102446,12,3168,,0,0,0
11621624:13651588:14829230,12:07:00,12:07:00,102446,12,3168,,0,0,0
11621624:13651588:14827846,12:08:00,12:08:00,101144,13,3494,,0,0,1
11621624:13651588:14829230,12:08:00,12:08:00,101144,13,3494,,0,0,1
11621624:13651588:14827846,12:09:00,12:09:00,101097,14,3920,,0,0,0
11621624:13651588:14829230,12:09:00,12:09:00,101097,14,3920,,0,0,0
11621624:13651588:14827846,12:10:00,12:10:00,101073,15,4136,,0,0,0
11621624:13651588:14829230,12:10:00,12:10:00,101073,15,4136,,0,0,0
11621624:13651588:14827846,12:10:00,12:10:00,101976,16,4533,,0,0,0
11621624:13651588:14829230,12:10:00,12:10:00,101976,16,4533,,0,0,0
11621624:13651588:14827846,12:11:00,12:11:00,101017,17,4898,,0,0,0
11621624:13651588:14829230,12:11:00,12:11:00,101017,17,4898,,0,0,0
11621624:13651588:14827846,12:12:00,12:12:00,100990,18,5188,,0,0,0
11621624:13651588:14829230,12:12:00,12:12:00,100990,18,5188,,0,0,0
11621624:13651588:14827846,12:13:00,12:13:00,101978,19,5548,,0,0,0
11621624:13651588:14829230,12:13:00,12:13:00,101978,19,5548,,0,0,0
11621624:13651588:14827846,12:13:00,12:13:00,100920,20,5786,,0,0,0
11621624:13651588:14829230,12:13:00,12:13:00,100920,20,5786,,0,0,0
11621624:13651588:14827846,12:14:00,12:14:00,100902,21,6216,,0,0,0
11621624:13651588:14829230,12:14:00,12:14:00,100902,21,6216,,0,0,0
11621624:13651588:14827846,12:15:00,12:15:00,100843,22,6506,,0,0,0
11621624:13651588:14829230,12:15:00,12:15:00,100843,22,6506,,0,0,0
11621624:13651588:14827846,12:16:00,12:16:00,100810,23,6679,,0,0,0
11621624:13651588:14829230,12:16:00,12:16:00,100810,23,6679,,0,0,0
11621624:13651588:14827846,12:17:00,12:17:00,100743,24,7253,,0,0,0
11621624:13651588:14829230,12:17:00,12:17:00,100743,24,7253,,0,0,0
11621624:13651588:14827846,12:19:00,12:19:00,100662,25,7679,,0,0,1
11621624:13651588:14829230,12:19:00,12:19:00,100662,25,7679,,0,0,1
11621624:13651588:14827846,12:20:00,12:20:00,100623,26,7887,,0,0,0
11621624:13651588:14829230,12:20:00,12:20:00,100623,26,7887,,0,0,0
11621624:13651588:14827846,12:20:00,12:20:00,100572,27,8147,,0,0,0
11621624:13651588:14829230,12:20:00,12:20:00,100572,27,8147,,0,0,0
11621624:13651588:14827846,12:21:00,12:21:00,100527,28,8391,,0,0,0
11621624:13651588:14829230,12:21:00,12:21:00,100527,28,8391,,0,0,0
11621624:13651588:14827846,12:22:00,12:22:00,100486,29,8641,,0,0,0
11621624:13651588:14829230,12:22:00,12:22:00,100486,29,8641,,0,0,0
11621624:13651588:14827846,12:22:00,12:22:00,100446,30,8843,,0,0,0
11621624:13651588:14829230,12:22:00,12:22:00,100446,30,8843,,0,0,0
11621624:13651588:14827846,12:23:00,12:23:00,100399,31,9129,,0,0,0
11621624:13651588:14829230,12:23:00,12:23:00,100399,31,9129,,0,0,0
11621624:13651588:14827846,12:24:00,12:24:00,100362,32,9370,,0,0,0
11621624:13651588:14829230,12:24:00,12:24:00,100362,32,9370,,0,0,0
11621624:13651588:14827846,12:25:00,12:25:00,100323,33,9677,,0,0,0
11621624:13651588:14829230,12:25:00,12:25:00,100323,33,9677,,0,0,0
11621624:13651588:14827846,12:26:00,12:26:00,100290,34,10032,,0,0,1
11621624:13651588:14829230,12:26:00,12:26:00,100290,34,10032,,0,0,1
11621624:13651588:14827846,12:28:00,12:28:00,100195,35,10462,,0,0,0
11621624:13651588:14829230,12:28:00,12:28:00,100195,35,10462,,0,0,0
11621624:13651588:14827846,12:29:00,12:29:00,100177,36,10875,,0,0,0
11621624:13651588:14829230,12:29:00,12:29:00,100177,36,10875,,0,0,0
11621624:13651588:14827846,12:30:00,12:30:00,100132,37,11229,,0,0,0
11621624:13651588:14829230,12:30:00,12:30:00,100132,37,11229,,0,0,0
11621624:13651588:14827846,12:32:00,12:32:00,100082,38,11647,,0,0,0
11621624:13651588:14829230,12:32:00,12:32:00,100082,38,11647,,0,0,0
11621624:13651588:14827846,12:35:00,12:35:00,100042,39,12013,,0,0,1
11621624:13651588:14829230,12:35:00,12:35:00,100042,39,12013,,0,0,1
11621624:13651588:14827846,12:36:00,12:36:00,100033,40,12139,,0,0,0
11621624:13651588:14829230,12:36:00,12:36:00,100033,40,12139,,0,0,0
11621624:13651588:14827846,12:37:00,12:37:00,100045,41,12360,,0,0,0
11621624:13651588:14829230,12:37:00,12:37:00,100045,41,12360,,0,0,0
11621624:13651588:14827846,12:38:00,12:38:00,100064,42,12571,,0,0,0
11621624:13651588:14829230,12:38:00,12:38:00,100064,42,12571,,0,0,0
11621624:13651588:14827846,12:40:00,12:40:00,100126,43,13022,,0,0,0
11621624:13651588:14829230,12:40:00,12:40:00,100126,43,13022,,0,0,0
11621624:13651588:14827846,12:41:00,12:41:00,100153,44,13267,,0,0,0
11621624:13651588:14829230,12:41:00,12:41:00,100153,44,13267,,0,0,0
11621624:13651588:14827846,12:42:00,12:42:00,100194,45,13688,,0,0,0
11621624:13651588:14829230,12:42:00,12:42:00,100194,45,13688,,0,0,0
11621624:13651588:14827846,12:43:00,12:43:00,100203,46,13887,,0,0,0
11621624:13651588:14829230,12:43:00,12:43:00,100203,46,13887,,0,0,0
11621624:13651588:14827846,12:44:00,12:44:00,100214,47,14058,,0,0,0
11621624:13651588:14829230,12:44:00,12:44:00,100214,47,14058,,0,0,0
11621624:13651588:14827846,12:44:00,12:44:00,100227,48,14252,,0,0,0
11621624:13651588:14829230,12:44:00,12:44:00,100227,48,14252,,0,0,0
11621624:13651588:14827846,12:45:00,12:45:00,100245,49,14463,,0,0,0
11621624:13651588:14829230,12:45:00,12:45:00,100245,49,14463,,0,0,0
11621624:13651588:14827846,12:46:00,12:46:00,100253,50,14571,,0,0,0
11621624:13651588:14829230,12:46:00,12:46:00,100253,50,14571,,0,0,0
11621624:13651588:14827846,12:47:00,12:47:00,103735,51,14995,,0,0,0
11621624:13651588:14829230,12:47:00,12:47:00,103735,51,14995,,0,0,0
11621624:13651588:14827846,12:48:00,12:48:00,103738,52,15446,,0,0,0
11621624:13651588:14829230,12:48:00,12:48:00,103738,52,15446,,0,0,0
11621624:13651588:14827846,12:49:00,12:49:00,103740,53,15696,,0,0,0
11621624:13651588:14829230,12:49:00,12:49:00,103740,53,15696,,0,0,0
11621624:13651588:14827846,12:50:00,12:50:00,100450,54,16054,,0,0,0
11621624:13651588:14829230,12:50:00,12:50:00,100450,54,16054,,0,0,0
11621624:13651588:14827846,12:51:00,12:51:00,100485,55,16296,,0,0,0
11621624:13651588:14829230,12:51:00,12:51:00,100485,55,16296,,0,0,0
11621624:13651588:14827846,12:52:00,12:52:00,100549,56,16724,,0,0,0
11621624:13651588:14829230,12:52:00,12:52:00,100549,56,16724,,0,0,0
11621624:13651588:14827846,12:53:00,12:53:00,100577,57,16931,,0,0,0
11621624:13651588:14829230,12:53:00,12:53:00,100577,57,16931,,0,0,0
11621624:13651588:14827846,12:54:00,12:54:00,100615,58,17189,,0,0,0
11621624:13651588:14829230,12:54:00,12:54:00,100615,58,17189,,0,0,0
11621624:13651588:14827846,12:55:00,12:55:00,100637,59,17533,,0,0,0
11621624:13651588:14829230,12:55:00,12:55:00,100637,59,17533,,0,0,0
11621624:13651588:14827846,12:58:00,12:58:00,100612,60,17699,,1,0,1
11621624:13651588:14829230,12:58:00,12:58:00,100612,60,17699,,1,0,1
11620225:13651593:13655741,09:50:00,09:50:00,100507,1,0,,0,0,1
11620225:13651593:13657385,09:50:00,09:50:00,100507,1,0,,0,0,1
11620225:13651593:13655741,09:51:00,09:51:00,101157,2,475,,0,0,0
11620225:13651593:13657385,09:51:00,09:51:00,101157,2,475,,0,0,0
11620225:13651593:13655741,09:52:00,09:52:00,101193,3,868,,0,0,0
11620225:13651593:13657385,09:52:00,09:52:00,101193,3,868,,0,0,0
11620225:13651593:13655741,09:52:00,09:52:00,101201,4,1176,,0,0,0
11620225:13651593:13657385,09:52:00,09:52:00,101201,4,1176,,0,0,0
11620225:13651593:13655741,09:53:00,09:53:00,101206,5,1383,,0,0,0
11620225:13651593:13657385,09:53:00,09:53:00,101206,5,1383,,0,0,0
11620225:13651593:13655741,09:53:00,09:53:00,101208,6,1630,,0,0,0
11620225:13651593:13657385,09:53:00,09:53:00,101208,6,1630,,0,0,0
11620225:13651593:13655741,09:54:00,09:54:00,101226,7,1950,,0,0,0
11620225:13651593:13657385,09:54:00,09:54:00,101226,7,1950,,0,0,0
11620225:13651593:13655741,09:54:00,09:54:00,101235,8,2200,,0,0,0
11620225:13651593:13657385,09:54:00,09:54:00,101235,8,2200,,0,0,0
11620225:13651593:13655741,09:55:00,09:55:00,101230,9,2598,,0,0,0
11620225:13651593:13657385,09:55:00,09:55:00,101230,9,2598,,0,0,0
11620225:13651593:13655741,09:56:00,09:56:00,101195,10,2821,,0,0,0
11620225:13651593:13657385,09:56:00,09:56:00,101195,10,2821,,0,0,0
11620225:13651593:13655741,09:56:00,09:56:00,101169,11,3194,,0,0,0
11620225:13651593:13657385,09:56:00,09:56:00,101169,11,3194,,0,0,0
11620225:13651593:13655741,09:57:00,09:57:00,102702,12,3490,,0,0,1
11620225:13651593:13657385,09:57:00,09:57:00,102702,12,3490,,0,0,1
11620225:13651593:13655741,09:58:00,09:58:00,101079,13,3858,,0,0,0
11620225:13651593:13657385,09:58:00,09:58:00,101079,13,3858,,0,0,0
11620225:13651593:13655741,09:58:00,09:58:00,101058,14,4079,,0,0,0
11620225:13651593:13657385,09:58:00,09:58:00,101058,14,4079,,0,0,0
11620225:13651593:13655741,09:59:00,09:59:00,101021,15,4418,,0,0,0
11620225:13651593:13657385,09:59:00,09:59:00,101021,15,4418,,0,0,0
11620225:13651593:13655741,10:00:00,10:00:00,101005,16,4749,,0,0,0
11620225:13651593:13657385,10:00:00,10:00:00,101005,16,4749,,0,0,0
11620225:13651593:13655741,10:00:00,10:00:00,101018,17,4927,,0,0,0
11620225:13651593:13657385,10:00:00,10:00:00,101018,17,4927,,0,0,0
11620225:13651593:13655741,10:01:00,10:01:00,101023,18,5264,,0,0,0
11620225:13651593:13657385,10:01:00,10:01:00,101023,18,5264,,0,0,0
11620225:13651593:13655741,10:01:00,10:01:00,101013,19,5542,,0,0,0
11620225:13651593:13657385,10:01:00,10:01:00,101013,19,5542,,0,0,0
11620225:13651593:13655741,10:02:00,10:02:00,100986,20,5879,,0,0,0
11620225:13651593:13657385,10:02:00,10:02:00,100986,20,5879,,0,0,0
11620225:13651593:13655741,10:02:00,10:02:00,100947,21,6212,,0,0,0
11620225:13651593:13657385,10:02:00,10:02:00,100947,21,6212,,0,0,0
11620225:13651593:13655741,10:03:00,10:03:00,100914,22,6552,,0,0,0
11620225:13651593:13657385,10:03:00,10:03:00,100914,22,6552,,0,0,0
11620225:13651593:13655741,10:03:00,10:03:00,100870,23,6767,,0,0,0
11620225:13651593:13657385,10:03:00,10:03:00,100870,23,6767,,0,0,0
11620225:13651593:13655741,10:04:00,10:04:00,100824,24,7048,,0,0,0
11620225:13651593:13657385,10:04:00,10:04:00,100824,24,7048,,0,0,0
11620225:13651593:13655741,10:04:00,10:04:00,100794,25,7207,,0,0,0
11620225:13651593:13657385,10:04:00,10:04:00,100794,25,7207,,0,0,0
11620225:13651593:13655741,10:05:00,10:05:00,100773,26,7399,,0,0,0
11620225:13651593:13657385,10:05:00,10:05:00,100773,26,7399,,0,0,0
11620225:13651593:13655741,10:05:00,10:05:00,100758,27,7549,,0,0,1
11620225:13651593:13657385,10:05:00,10:05:00,100758,27,7549,,0,0,1
11620225:13651593:13655741,10:06:00,10:06:00,100739,28,7805,,0,0,0
11620225:13651593:13657385,10:06:00,10:06:00,100739,28,7805,,0,0,0
11620225:13651593:13655741,10:06:00,10:06:00,100718,29,8048,,0,0,0
11620225:13651593:13657385,10:06:00,10:06:00,100718,29,8048,,0,0,0
11620225:13651593:13655741,10:07:00,10:07:00,100664,30,8425,,0,0,0
11620225:13651593:13657385,10:07:00,10:07:00,100664,30,8425,,0,0,0
11620225:13651593:13655741,10:08:00,10:08:00,100639,31,8697,,0,0,0
11620225:13651593:13657385,10:08:00,10:08:00,100639,31,8697,,0,0,0
11620225:13651593:13655741,10:09:00,10:09:00,100561,32,8922,,0,0,0
11620225:13651593:13657385,10:09:00,10:09:00,100561,32,8922,,0,0,0
11620225:13651593:13655741,10:09:00,10:09:00,100498,33,9187,,0,0,0
11620225:13651593:13657385,10:09:00,10:09:00,100498,33,9187,,0,0,0
11620225:13651593:13655741,10:10:00,10:10:00,100438,34,9505,,0,0,0
11620225:13651593:13657385,10:10:00,10:10:00,100438,34,9505,,0,0,0
11620225:13651593:13655741,10:11:00,10:11:00,100402,35,9677,,0,0,0
11620225:13651593:13657385,10:11:00,10:11:00,100402,35,9677,,0,0,0
11620225:13651593:13655741,10:11:00,10:11:00,100351,36,9914,,0,0,0
11620225:13651593:13657385,10:11:00,10:11:00,100351,36,9914,,0,0,0
11620225:13651593:13655741,10:13:00,10:13:00,100294,37,10268,,0,0,1
11620225:13651593:13657385,10:13:00,10:13:00,100294,37,10268,,0,0,1
11620225:13651593:13655741,10:14:00,10:14:00,100224,38,10688,,0,0,0
11620225:13651593:13657385,10:14:00,10:14:00,100224,38,10688,,0,0,0
11620225:13651593:13655741,10:15:00,10:15:00,100191,39,10974,,0,0,0
11620225:13651593:13657385,10:15:00,10:15:00,100191,39,10974,,0,0,0
