trip_id,arrival_time,departure_time,stop_id,stop_sequence,shape_dist_traveled,stop_headsign,pickup_type,drop_off_type,timepoint
12340620:14588881:14592281,08:43:00,08:43:00,100570,5,1550,,0,0,0
12340620:14588881:14592281,08:44:00,08:44:00,100621,6,2014,,0,0,0
12340620:14588881:14592281,08:44:00,08:44:00,100692,7,2359,,0,0,0
12340620:14588881:14592281,08:45:00,08:45:00,100776,8,2748,,0,0,0
12340620:14588881:14592281,08:46:00,08:46:00,101778,9,3013,,0,0,0
12340620:14588881:14592281,08:46:00,08:46:00,100819,10,3310,,0,0,0
12340620:14588881:14592281,08:47:00,08:47:00,102566,11,3513,,0,0,0
12340620:14588881:14592281,08:47:00,08:47:00,102537,12,3998,,0,0,0
12340620:14588881:14592281,08:49:00,08:49:00,100849,13,4583,,0,0,0
12340620:14588881:14592281,08:49:00,08:49:00,100852,14,4812,,0,0,0
12340620:14588881:14592281,08:50:00,08:50:00,100837,15,5166,,0,0,0
12340620:14588881:14592281,08:50:00,08:50:00,102697,16,5451,,0,0,0
12340620:14588881:14592281,08:51:00,08:51:00,102700,17,5861,,0,0,1
12340620:14588881:14592281,08:52:00,08:52:00,102175,18,6341,,0,0,0
12340620:14588881:14592281,08:55:00,08:55:00,100882,19,7355,,0,0,0
12340620:14588881:14592281,08:56:00,08:56:00,100876,20,7649,,0,0,0
12340620:14588881:14592281,08:56:00,08:56:00,100877,21,8004,,0,0,0
12340620:14588881:14592281,08:57:00,08:57:00,100883,22,8241,,0,0,0
12340620:14588881:14592281,08:58:00,08:58:00,100893,23,8695,,0,0,0
12340620:14588881:14592281,09:00:00,09:00:00,100919,24,9431,,0,0,1
12340620:14588881:14592281,09:00:00,09:00:00,100926,25,9685,,0,0,0
12340620:14588881:14592281,09:02:00,09:02:00,100953,26,10183,,0,0,0
12340620:14588881:14592281,09:03:00,09:03:00,100967,27,10474,,0,0,0
12340620:14588881:14592281,09:04:00,09:04:00,100975,28,10806,,0,0,0
12340620:14588881:14592281,09:04:00,09:04:00,100973,29,11035,,0,0,0
12340620:14588881:14592281,09:04:00,09:04:00,100964,30,11210,,0,0,0
12340620:14588881:14592281,09:05:00,09:05:00,100957,31,11492,,0,0,0
12340620:14588881:14592281,09:06:00,09:06:00,100971,32,11836,,0,0,0
12340620:14588881:14592281,09:07:00,09:07:00,100988,33,12053,,0,0,1
12340620:14588881:14592281,09:08:00,09:08:00,100999,34,12367,,0,0,0
12340620:14588881:14592281,09:08:00,09:08:00,101020,35,12706,,0,0,0
12340620:14588881:14592281,09:09:00,09:09:00,101037,36,12911,,0,0,0
12340620:14588881:14592281,09:10:00,09:10:00,104105,37,13573,,0,0,0
12340620:14588881:14592281,09:12:00,09:12:00,100871,38,14193,,1,0,1
11885288:14588883:14829044,15:13:00,15:13:00,100698,1,0,,0,0,1
11885288:14588883:14829044,15:14:00,15:14:00,100693,2,252,,0,0,0
11885288:14588883:14829044,15:14:00,15:14:00,100635,3,640,,0,0,0
11885288:14588883:14829044,15:15:00,15:15:00,100594,4,850,,0,0,0
11885288:14588883:14829044,15:16:00,15:16:00,100526,5,1175,,0,0,0
11885288:14588883:14829044,15:16:00,15:16:00,100471,6,1387,,0,0,0
11885288:14588883:14829044,15:17:00,15:17:00,100421,7,1682,,0,0,0
11885288:14588883:14829044,15:18:00,15:18:00,100366,8,2168,,0,0,0
11885288:14588883:14829044,15:19:00,15:19:00,100372,9,2443,,0,0,0
11885288:14588883:14829044,15:20:00,15:20:00,100418,10,2932,,0,0,0
11885288:14588883:14829044,15:22:00,15:22:00,100476,11,3522,,0,0,1
11885288:14588883:14829044,15:23:00,15:23:00,100532,12,3940,,0,0,0
11885288:14588883:14829044,15:24:00,15:24:00,100576,13,4248,,0,0,0
11885288:14588883:14829044,15:24:00,15:24:00,100601,14,4543,,0,0,0
11885288:14588883:14829044,15:25:00,15:25:00,100628,15,4825,,0,0,0
11885288:14588883:14829044,15:26:00,15:26:00,100623,16,5235,,0,0,0
11885288:14588883:14829044,15:27:00,15:27:00,100572,17,5495,,0,0,0
11885288:14588883:14829044,15:28:00,15:28:00,100527,18,5739,,0,0,0
11885288:14588883:14829044,15:29:00,15:29:00,100495,19,6020,,0,0,0
11885288:14588883:14829044,15:30:00,15:30:00,100534,20,6404,,0,0,0
11885288:14588883:14829044,15:31:00,15:31:00,100535,21,6740,,0,0,0
11885288:14588883:14829044,15:32:00,15:32:00,100564,22,6916,,0,0,0
11885288:14588883:14829044,15:34:00,15:34:00,100600,23,7245,,0,0,1
11885288:14588883:14829044,15:35:00,15:35:00,100645,24,7553,,0,0,0
11885288:14588883:14829044,15:36:00,15:36:00,100724,25,8018,,0,0,0
11885288:14588883:14829044,15:37:00,15:37:00,100760,26,8340,,0,0,0
11885288:14588883:14829044,15:38:00,15:38:00,100836,27,8674,,0,0,0
11885288:14588883:14829044,15:39:00,15:39:00,100892,28,9036,,0,0,0
11885288:14588883:14829044,15:42:00,15:42:00,100919,29,9601,,0,0,1
11885288:14588883:14829044,15:43:00,15:43:00,100926,30,9855,,0,0,0
11885288:14588883:14829044,15:44:00,15:44:00,100953,31,10353,,0,0,0
11885288:14588883:14829044,15:44:00,15:44:00,100967,32,10644,,0,0,0
11885288:14588883:14829044,15:45:00,15:45:00,100975,33,10976,,0,0,0
11885288:14588883:14829044,15:45:00,15:45:00,100973,34,11205,,0,0,0
11885288:14588883:14829044,15:46:00,15:46:00,100964,35,11380,,0,0,0
11885288:14588883:14829044,15:47:00,15:47:00,100957,36,11662,,0,0,0
11885288:14588883:14829044,15:48:00,15:48:00,100971,37,12006,,0,0,0
11885288:14588883:14829044,15:49:00,15:49:00,100988,38,12223,,0,0,1
11885288:14588883:14829044,15:50:00,15:50:00,100999,39,12537,,0,0,0
11885288:14588883:14829044,15:50:00,15:50:00,101020,40,12876,,0,0,0
11885288:14588883:14829044,15:51:00,15:51:00,101037,41,13081,,0,0,0
11885288:14588883:14829044,15:53:00,15:53:00,104105,42,13743,,0,0,0
11885288:14588883:14829044,15:55:00,15:55:00,100871,43,14363,,1,0,1
12358201:14588885:14829431,09:19:00,09:19:00,100698,1,0,,0,0,1
12358201:14588885:14829431,09:20:00,09:20:00,100693,2,252,,0,0,0
12358201:14588885:14829431,09:21:00,09:21:00,100635,3,640,,0,0,0
12358201:14588885:14829431,09:21:00,09:21:00,100594,4,850,,0,0,0
12358201:14588885:14829431,09:22:00,09:22:00,100526,5,1175,,0,0,0
12358201:14588885:14829431,09:23:00,09:23:00,100471,6,1387,,0,0,0
12358201:14588885:14829431,09:24:00,09:24:00,100421,7,1682,,0,0,0
12358201:14588885:14829431,09:25:00,09:25:00,100365,8,1978,,0,0,0
12358201:14588885:14829431,09:25:00,09:25:00,100327,9,2167,,0,0,0
12358201:14588885:14829431,09:26:00,09:26:00,100299,10,2510,,0,0,1
12358201:14588885:14829431,09:27:00,09:27:00,100283,11,2729,,0,0,0
12358201:14588885:14829431,09:28:00,09:28:00,100231,12,3121,,0,0,0
12358201:14588885:14829431,09:29:00,09:29:00,100197,13,3398,,0,0,0
12358201:14588885:14829431,09:30:00,09:30:00,100161,14,3908,,0,0,0
12358201:14588885:14829431,09:32:00,09:32:00,100099,15,4368,,0,0,0
12358201:14588885:14829431,09:33:00,09:33:00,100930,16,4585,,0,0,0
12358201:14588885:14829431,09:35:00,09:35:00,100047,17,5087,,0,0,0
12358201:14588885:14829431,09:36:00,09:36:00,100028,18,5369,,0,0,0
12358201:14588885:14829431,09:37:00,09:37:00,100033,19,5728,,0,0,1
12358201:14588885:14829431,09:39:00,09:39:00,100064,20,6144,,0,0,0
12358201:14588885:14829431,09:41:00,09:41:00,100126,21,6595,,0,0,0
12358201:14588885:14829431,09:42:00,09:42:00,102573,22,7214,,0,0,0
12358201:14588885:14829431,09:45:00,09:45:00,100320,23,8016,,0,0,0
12358201:14588885:14829431,09:46:00,09:46:00,100427,24,8569,,0,0,0
12358201:14588885:14829431,09:48:00,09:48:00,100575,25,9262,,0,0,1
12358201:14588885:14829431,09:50:00,09:50:00,100689,26,10321,,0,0,0
12358201:14588885:14829431,09:51:00,09:51:00,100763,27,11013,,0,0,0
12358201:14588885:14829431,09:52:00,09:52:00,100913,28,11782,,0,0,0
12358201:14588885:14829431,09:54:00,09:54:00,100071,29,12534,,0,0,0
12358201:14588885:14829431,09:57:00,09:57:00,101036,30,13111,,0,0,0
12358201:14588885:14829431,09:59:00,09:59:00,102420,31,13642,,1,0,1
11901586:14588887:14828436,13:18:00,13:18:00,101573,1,0,,0,0,1
11901586:14588887:14828436,13:19:00,13:19:00,101625,2,335,,0,0,0
11901586:14588887:14828436,13:21:00,13:21:00,101618,3,1045,,0,0,0
11901586:14588887:14828436,13:23:00,13:23:00,101539,4,1661,,0,0,0
11901586:14588887:14828436,13:23:00,13:23:00,101507,5,1951,,0,0,0
11901586:14588887:14828436,13:25:00,13:25:00,101456,6,2459,,0,0,0
11901586:14588887:14828436,13:26:00,13:26:00,101378,7,2955,,0,0,0
11901586:14588887:14828436,13:27:00,13:27:00,101330,8,3454,,0,0,0
11901586:14588887:14828436,13:28:00,13:28:00,101279,9,3760,,0,0,0
11901586:14588887:14828436,13:30:00,13:30:00,101241,10,4384,,0,0,1
11901586:14588887:14828436,13:31:00,13:31:00,101251,11,5187,,0,0,0
11901586:14588887:14828436,13:33:00,13:33:00,101262,12,6070,,0,0,0
11901586:14588887:14828436,13:35:00,13:35:00,101055,13,8051,,0,0,0
11901586:14588887:14828436,13:37:00,13:37:00,102034,14,10044,,0,0,0
11901586:14588887:14828436,13:40:00,13:40:00,100710,15,11392,,0,0,0
11901586:14588887:14828436,13:43:00,13:43:00,100551,16,12617,,0,0,1
11901586:14588887:14828436,13:44:00,13:44:00,100454,17,13061,,0,0,0
11901586:14588887:14828436,13:46:00,13:46:00,100347,18,13681,,0,0,0
11901586:14588887:14828436,13:48:00,13:48:00,100195,19,14387,,0,0,1
11901586:14588887:14828436,13:50:00,13:50:00,100132,20,15141,,0,0,0
11901586:14588887:14828436,13:52:00,13:52:00,100082,21,15559,,0,0,0
11901586:14588887:14828436,13:56:00,13:56:00,100034,22,15990,,0,0,0
11901586:14588887:14828436,13:57:00,13:57:00,100019,23,16252,,0,0,0
11901586:14588887:14828436,14:01:00,14:01:00,100002,24,16839,,1,0,1
12341317:14588891:14590549,07:46:00,07:46:00,100110,1,0,,0,0,1
12341317:14588891:14590549,07:47:00,07:47:00,100111,2,299,,0,0,0
12341317:14588891:14590549,07:47:00,07:47:00,100116,3,533,,0,0,0
12341317:14588891:14590549,07:48:00,07:48:00,100089,4,948,,0,0,0
12341317:14588891:14590549,07:49:00,07:49:00,100044,5,1305,,0,0,0
12341317:14588891:14590549,07:49:00,07:49:00,100030,6,1547,,0,0,0
12341317:14588891:14590549,07:50:00,07:50:00,100021,7,1695,,0,0,0
12341317:14588891:14590549,07:51:00,07:51:00,100011,8,2041,,0,0,0
12341317:14588891:14590549,07:51:00,07:51:00,100022,9,2199,,0,0,1
12341317:14588891:14590549,07:52:00,07:52:00,100036,10,2417,,0,0,0
12341317:14588891:14590549,07:52:00,07:52:00,100052,11,2620,,0,0,0
12341317:14588891:14590549,07:53:00,07:53:00,100058,12,2777,,0,0,0
12341317:14588891:14590549,07:53:00,07:53:00,100072,13,2958,,0,0,0
12341317:14588891:14590549,07:54:00,07:54:00,100090,14,3222,,0,0,0
12341317:14588891:14590549,07:54:00,07:54:00,100080,15,3414,,0,0,0
12341317:14588891:14590549,07:55:00,07:55:00,100037,16,3772,,0,0,0
12341317:14588891:14590549,07:56:00,07:56:00,100012,17,4271,,0,0,0
12341317:14588891:14590549,07:58:00,07:58:00,100010,18,4686,,0,0,0
12341317:14588891:14590549,07:59:00,07:59:00,100032,19,4882,,0,0,1
12341317:14588891:14590549,08:01:00,08:01:00,100063,20,5261,,0,0,0
12341317:14588891:14590549,08:02:00,08:02:00,100079,21,5476,,0,0,0
12341317:14588891:14590549,08:03:00,08:03:00,100093,22,5686,,0,0,0
12341317:14588891:14590549,08:03:00,08:03:00,100125,23,5898,,0,0,0
12341317:14588891:14590549,08:04:00,08:04:00,100143,24,6145,,0,0,0
12341317:14588891:14590549,08:04:00,08:04:00,100159,25,6343,,0,0,0
12341317:14588891:14590549,08:05:00,08:05:00,100181,26,6529,,0,0,0
12341317:14588891:14590549,08:06:00,08:06:00,100211,27,6753,,0,0,0
12341317:14588891:14590549,08:06:00,08:06:00,100228,28,6909,,0,0,0
12341317:14588891:14590549,08:06:00,08:06:00,100262,29,7143,,0,0,0
12341317:14588891:14590549,08:07:00,08:07:00,100296,30,7378,,0,0,1
12341317:14588891:14590549,08:07:00,08:07:00,100312,31,7523,,0,0,0
12341317:14588891:14590549,08:08:00,08:08:00,100361,32,7833,,0,0,0
12341317:14588891:14590549,08:08:00,08:08:00,100397,33,7993,,0,0,0
12341317:14588891:14590549,08:09:00,08:09:00,100453,34,8236,,0,0,0
12341317:14588891:14590549,08:09:00,08:09:00,100502,35,8447,,0,0,0
12341317:14588891:14590549,08:10:00,08:10:00,100536,36,8625,,0,0,0
12341317:14588891:14590549,08:10:00,08:10:00,100588,37,8877,,0,0,0
12341317:14588891:14590549,08:11:00,08:11:00,100622,38,9003,,0,0,0
12341317:14588891:14590549,08:11:00,08:11:00,100657,39,9195,,0,0,0
12341317:14588891:14590549,08:12:00,08:12:00,100669,40,9467,,0,0,0
12341317:14588891:14590549,08:12:00,08:12:00,100720,41,9865,,0,0,0
12341317:14588891:14590549,08:13:00,08:13:00,100745,42,10054,,0,0,0
12341317:14588891:14590549,08:13:00,08:13:00,100510,43,10277,,0,0,0
12341317:14588891:14590549,08:13:00,08:13:00,100787,44,10463,,0,0,0
12341317:14588891:14590549,08:14:00,08:14:00,100814,45,10722,,0,0,0
12341317:14588891:14590549,08:14:00,08:14:00,100847,46,10978,,0,0,0
12341317:14588891:14590549,08:15:00,08:15:00,100821,47,11234,,0,0,0
12341317:14588891:14590549,08:15:00,08:15:00,100807,48,11405,,0,0,0
12341317:14588891:14590549,08:16:00,08:16:00,100808,49,11680,,0,0,0
12341317:14588891:14590549,08:18:00,08:18:00,100802,50,11985,,1,0,1
12353684:14588892:14826785,14:18:00,14:18:00,101355,1,0,,0,0,1
12353684:14588892:14826785,14:19:00,14:19:00,101368,2,520,,0,0,0
12353684:14588892:14826785,14:20:00,14:20:00,101367,3,763,,0,0,0
12353684:14588892:14826785,14:20:00,14:20:00,101354,4,1122,,0,0,0
12353684:14588892:14826785,14:21:00,14:21:00,101327,5,1411,,0,0,0
12353684:14588892:14826785,14:21:00,14:21:00,102649,6,1686,,0,0,0
12353684:14588892:14826785,14:22:00,14:22:00,101248,7,2016,,0,0,1
12353684:14588892:14826785,14:22:00,14:22:00,101219,8,2185,,0,0,0
12353684:14588892:14826785,14:23:00,14:23:00,101196,9,2474,,0,0,0
12353684:14588892:14826785,14:24:00,14:24:00,101160,10,2706,,0,0,0
12353684:14588892:14826785,14:24:00,14:24:00,101130,11,2971,,0,0,0
12353684:14588892:14826785,14:25:00,14:25:00,101102,12,3219,,0,0,0
12353684:14588892:14826785,14:26:00,14:26:00,101074,13,3474,,0,0,0
12353684:14588892:14826785,14:27:00,14:27:00,101028,14,3861,,0,0,0
12353684:14588892:14826785,14:27:00,14:27:00,100995,15,4074,,0,0,0
12353684:14588892:14826785,14:29:00,14:31:00,100980,16,4369,,0,0,1
12353684:14588892:14826785,14:32:00,14:32:00,100931,17,4758,,0,0,0
12353684:14588892:14826785,14:33:00,14:33:00,100898,18,5011,,0,0,0
12353684:14588892:14826785,14:33:00,14:33:00,100867,19,5192,,0,0,0
12353684:14588892:14826785,14:34:00,14:34:00,100811,20,5503,,0,0,0
12353684:14588892:14826785,14:35:00,14:35:00,102643,21,5729,,0,0,0
12353684:14588892:14826785,14:36:00,14:36:00,100727,22,6125,,0,0,0
12353684:14588892:14826785,14:37:00,14:37:00,100685,23,6494,,0,0,0
12353684:14588892:14826785,14:38:00,14:38:00,100636,24,6840,,0,0,1
12353684:14588892:14826785,14:39:00,14:39:00,100590,25,7044,,0,0,0
12353684:14588892:14826785,14:39:00,14:39:00,100531,26,7430,,0,0,0
12353684:14588892:14826785,14:41:00,14:41:00,100461,27,7901,,0,0,0
12353684:14588892:14826785,14:41:00,14:41:00,100433,28,8145,,0,0,0
12353684:14588892:14826785,14:42:00,14:42:00,100403,29,8465,,0,0,0
12353684:14588892:14826785,14:43:00,14:43:00,100330,30,8977,,0,0,0
12353684:14588892:14826785,14:44:00,14:44:00,100258,31,9426,,0,0,0
12353684:14588892:14826785,14:45:00,14:45:00,100209,32,9801,,0,0,0
12353684:14588892:14826785,14:46:00,14:46:00,100169,33,10124,,0,0,0
12353684:14588892:14826785,14:47:00,14:47:00,102644,34,10497,,0,0,0
12353684:14588892:14826785,14:48:00,14:48:00,100129,35,10755,,0,0,0
12353684:14588892:14826785,14:49:00,14:49:00,100084,36,11092,,0,0,0
12353684:14588892:14826785,14:52:00,14:52:00,100034,37,11604,,0,0,1
12353684:14588892:14826785,14:54:00,14:54:00,100017,38,11970,,0,0,0
12353684:14588892:14826785,14:55:00,14:55:00,104111,39,12092,,1,0,1
12342325:14588894:14592166,09:12:00,09:12:00,100904,1,0,,0,0,1
12342325:14588894:14592166,09:13:00,09:13:00,101107,2,554,,0,0,0
12342325:14588894:14592166,09:14:00,09:14:00,101043,3,1226,,0,0,0
12342325:14588894:14592166,09:15:00,09:15:00,101019,4,1535,,0,0,0
12342325:14588894:14592166,09:16:00,09:16:00,100998,5,1967,,0,0,0
12342325:14588894:14592166,09:17:00,09:17:00,102670,6,2263,,0,0,1
12342325:14588894:14592166,09:18:00,09:18:00,100959,7,2694,,0,0,0
12342325:14588894:14592166,09:19:00,09:19:00,100969,8,2995,,0,0,0
12342325:14588894:14592166,09:19:00,09:19:00,100982,9,3165,,0,0,0
12342325:14588894:14592166,09:19:00,09:19:00,100979,10,3407,,0,0,0
12342325:14588894:14592166,09:20:00,09:20:00,100966,11,3743,,0,0,0
12342325:14588894:14592166,09:21:00,09:21:00,100955,12,3987,,0,0,0
12342325:14588894:14592166,09:22:00,09:22:00,100927,13,4556,,0,0,0
12342325:14588894:14592166,09:24:00,09:24:00,100918,14,4859,,0,0,1
12342325:14588894:14592166,09:25:00,09:25:00,100891,15,5286,,0,0,0
12342325:14588894:14592166,09:25:00,09:25:00,100831,16,5594,,0,0,0
12342325:14588894:14592166,09:26:00,09:26:00,100759,17,6070,,0,0,0
12342325:14588894:14592166,09:26:00,09:26:00,100722,18,6350,,0,0,0
12342325:14588894:14592166,09:27:00,09:27:00,100643,19,6786,,0,0,0
12342325:14588894:14592166,09:30:00,09:30:00,100593,20,7168,,0,0,1
12342325:14588894:14592166,09:31:00,09:31:00,100571,21,7343,,0,0,0
12342325:14588894:14592166,09:32:00,09:32:00,100542,22,7578,,0,0,0
12342325:14588894:14592166,09:33:00,09:33:00,100538,23,8016,,0,0,0
12342325:14588894:14592166,09:34:00,09:34:00,100523,24,8521,,0,0,0
12342325:14588894:14592166,09:35:00,09:35:00,100587,25,8782,,0,0,0
12342325:14588894:14592166,09:36:00,09:36:00,100620,26,9042,,0,0,0
12342325:14588894:14592166,09:37:00,09:37:00,100648,27,9375,,0,0,0
12342325:14588894:14592166,09:37:00,09:37:00,100619,28,9633,,0,0,0
12342325:14588894:14592166,09:38:00,09:38:00,100598,29,9897,,0,0,0
12342325:14588894:14592166,09:39:00,09:39:00,100581,30,10143,,0,0,0
12342325:14588894:14592166,09:40:00,09:40:00,100539,31,10452,,0,0,0
12342325:14588894:14592166,09:41:00,09:41:00,100483,32,10936,,0,0,1
12342325:14588894:14592166,09:42:00,09:42:00,100419,33,11308,,0,0,0
12342325:14588894:14592166,09:43:00,09:43:00,100408,34,11544,,0,0,0
12342325:14588894:14592166,09:43:00,09:43:00,100379,35,11876,,0,0,0
12342325:14588894:14592166,09:44:00,09:44:00,100376,36,12237,,0,0,0
12342325:14588894:14592166,09:45:00,09:45:00,100387,37,12486,,0,0,0
12342325:14588894:14592166,09:46:00,09:46:00,100430,38,12699,,0,0,0
12342325:14588894:14592166,09:46:00,09:46:00,100470,39,12944,,0,0,0
12342325:14588894:14592166,09:47:00,09:47:00,100545,40,13272,,0,0,0
12342325:14588894:14592166,09:48:00,09:48:00,100597,41,13616,,0,0,0
12342325:14588894:14592166,09:49:00,09:49:00,100651,42,13862,,0,0,0
12342325:14588894:14592166,09:51:00,09:51:00,100698,43,14223,,1,0,1
12329160:14588895:14829084,17:35:00,17:35:00,102510,1,0,,0,0,1
12329160:14588895:14829084,17:36:00,17:36:00,101381,2,531,,0,0,0
12329160:14588895:14829084,17:37:00,17:37:00,101370,3,769,,0,0,0
12329160:14588895:14829084,17:37:00,17:37:00,101362,4,1125,,0,0,0
12329160:14588895:14829084,17:38:00,17:38:00,101382,5,1408,,0,0,0
12329160:14588895:14829084,17:38:00,17:38:00,101418,6,1670,,0,0,0
12329160:14588895:14829084,17:39:00,17:39:00,101446,7,2204,,0,0,0
12329160:14588895:14829084,17:40:00,17:40:00,101472,8,2593,,0,0,0
12329160:14588895:14829084,17:41:00,17:41:00,101483,9,3154,,0,0,0
12329160:14588895:14829084,17:41:00,17:41:00,101475,10,3707,,0,0,0
12329160:14588895:14829084,17:42:00,17:42:00,101383,11,4566,,0,0,0
12329160:14588895:14829084,17:44:00,17:44:00,101292,12,5392,,0,0,0
12329160:14588895:14829084,17:44:00,17:44:00,101250,13,5699,,0,0,0
12329160:14588895:14829084,17:45:00,17:45:00,101196,14,6010,,0,0,1
12329160:14588895:14829084,17:46:00,17:46:00,101160,15,6242,,0,0,0
12329160:14588895:14829084,17:46:00,17:46:00,101130,16,6507,,0,0,0
12329160:14588895:14829084,17:47:00,17:47:00,101102,17,6755,,0,0,0
12329160:14588895:14829084,17:47:00,17:47:00,101074,18,7010,,0,0,0
12329160:14588895:14829084,17:48:00,17:48:00,101028,19,7397,,0,0,0
12329160:14588895:14829084,17:50:00,17:50:00,100988,20,7876,,0,0,0
12329160:14588895:14829084,17:50:00,17:50:00,100999,21,8190,,0,0,0
12329160:14588895:14829084,17:51:00,17:51:00,101020,22,8529,,0,0,0
12329160:14588895:14829084,17:52:00,17:52:00,101037,23,8734,,0,0,0
12329160:14588895:14829084,17:54:00,17:54:00,104105,24,9396,,0,0,0
12329160:14588895:14829084,17:55:00,17:55:00,100741,25,9956,,1,0,1
11884563:14588896:14829028,19:23:00,19:23:00,101076,1,0,,0,0,1
11884563:14588896:14829028,19:24:00,19:24:00,101011,2,688,,0,0,0
11884563:14588896:14829028,19:24:00,19:24:00,100991,3,892,,0,0,0
11884563:14588896:14829028,19:25:00,19:25:00,100950,4,1421,,0,0,0
11884563:14588896:14829028,19:26:00,19:26:00,100932,5,1726,,0,0,0
11884563:14588896:14829028,19:26:00,19:26:00,100897,6,2045,,0,0,0
11884563:14588896:14829028,19:27:00,19:27:00,100826,7,2450,,0,0,0
11884563:14588896:14829028,19:27:00,19:27:00,100752,8,2815,,0,0,0
11884563:14588896:14829028,19:29:00,19:29:00,100680,9,3373,,0,0,0
11884563:14588896:14829028,19:30:00,19:30:00,100641,10,3635,,0,0,0
11884563:14588896:14829028,19:31:00,19:31:00,100595,11,3964,,0,0,1
11884563:14588896:14829028,19:32:00,19:32:00,100505,12,4358,,0,0,0
11884563:14588896:14829028,19:32:00,19:32:00,100448,13,4626,,0,0,0
11884563:14588896:14829028,19:33:00,19:33:00,100396,14,4894,,0,0,0
11884563:14588896:14829028,19:34:00,19:34:00,100336,15,5288,,0,0,0
11884563:14588896:14829028,19:35:00,19:35:00,100311,16,5516,,0,0,0
11884563:14588896:14829028,19:35:00,19:35:00,100298,17,5662,,0,0,0
11884563:14588896:14829028,19:36:00,19:36:00,100278,18,5859,,0,0,0
11884563:14588896:14829028,19:36:00,19:36:00,100261,19,6092,,0,0,0
11884563:14588896:14829028,19:38:00,19:38:00,102630,20,6444,,0,0,1
11884563:14588896:14829028,19:40:00,19:40:00,100177,21,7020,,0,0,1
11884563:14588896:14829028,19:41:00,19:41:00,100132,22,7374,,0,0,0
11884563:14588896:14829028,19:42:00,19:42:00,100082,23,7792,,0,0,0
11884563:14588896:14829028,19:44:00,19:44:00,100042,24,8158,,0,0,0
11884563:14588896:14829028,19:45:00,19:45:00,100017,25,8591,,0,0,0
11884563:14588896:14829028,19:48:00,19:48:00,100025,26,9116,,1,0,1
12353204:14588897:14828917,09:40:00,09:40:00,102444,1,0,,0,0,1
12353204:14588897:14828917,09:40:00,09:40:00,100648,2,109,,0,0,0
12353204:14588897:14828917,09:41:00,09:41:00,100619,3,367,,0,0,0
12353204:14588897:14828917,09:41:00,09:41:00,100604,4,627,,0,0,0
12353204:14588897:14828917,09:42:00,09:42:00,100668,5,893,,0,0,0
12353204:14588897:14828917,09:42:00,09:42:00,100704,6,1118,,0,0,0
12353204:14588897:14828917,09:43:00,09:43:00,100735,7,1341,,0,0,0
12353204:14588897:14828917,09:44:00,09:44:00,100772,8,1656,,0,0,0
12353204:14588897:14828917,09:44:00,09:44:00,100803,9,1885,,0,0,0
12353204:14588897:14828917,09:45:00,09:45:00,104110,10,2103,,0,0,0
12353204:14588897:14828917,09:45:00,09:45:00,100857,11,2508,,0,0,0
12353204:14588897:14828917,09:47:00,09:47:00,102696,12,3340,,0,0,0
12353204:14588897:14828917,09:48:00,09:48:00,100881,13,3669,,0,0,1
