trip_id,arrival_time,departure_time,stop_id,stop_sequence,shape_dist_traveled,stop_headsign,pickup_type,drop_off_type,timepoint
12352503:14826748:14827150,17:16:00,17:16:00,100146,5,1866,,0,0,0
12352503:14826748:14827150,17:18:00,17:18:00,100198,6,2440,,0,0,1
12352503:14826748:14827150,17:21:00,17:21:00,100358,7,3457,,0,0,0
12352503:14826748:14827150,17:23:00,17:23:00,100456,8,3988,,0,0,0
12352503:14826748:14827150,17:25:00,17:25:00,100554,9,4420,,0,0,1
12352503:14826748:14827150,17:27:00,17:27:00,102722,10,5916,,0,0,0
12352503:14826748:14827150,17:28:00,17:28:00,100817,11,6683,,0,0,0
12352503:14826748:14827150,17:32:00,17:32:00,102721,12,8812,,0,0,0
12352503:14826748:14827150,17:36:00,17:36:00,101254,13,10976,,0,0,0
12352503:14826748:14827150,17:37:00,17:37:00,101260,14,12022,,0,0,0
12352503:14826748:14827150,17:39:00,17:39:00,101245,15,12865,,0,0,1
12352503:14826748:14827150,17:40:00,17:40:00,101275,16,13264,,0,0,0
12352503:14826748:14827150,17:41:00,17:41:00,101326,17,13661,,0,0,0
12352503:14826748:14827150,17:42:00,17:42:00,101380,18,14133,,0,0,0
12352503:14826748:14827150,17:43:00,17:43:00,101467,19,14610,,0,0,0
12352503:14826748:14827150,17:45:00,17:45:00,101513,20,15116,,0,0,0
12352503:14826748:14827150,17:46:00,17:46:00,101546,21,15535,,0,0,0
12352503:14826748:14827150,17:48:00,17:48:00,101597,22,15960,,0,0,0
12352503:14826748:14827150,17:50:00,17:50:00,101632,23,16875,,0,0,0
12352503:14826748:14827150,17:52:00,17:52:00,102442,24,17506,,0,0,0
12352503:14826748:14827150,17:55:00,17:55:00,101542,25,17985,,1,0,1
12357334:14826752:14828315,14:20:00,14:20:00,100921,1,0,,0,0,1
12357334:14826752:14828315,14:21:00,14:21:00,100854,2,221,,0,0,0
12357334:14826752:14828315,14:22:00,14:22:00,100853,3,438,,0,0,0
12357334:14826752:14828315,14:22:00,14:22:00,100895,4,691,,0,0,0
12357334:14826752:14828315,14:23:00,14:23:00,100919,5,924,,0,0,0
12357334:14826752:14828315,14:24:00,14:24:00,100926,6,1178,,0,0,0
12357334:14826752:14828315,14:24:00,14:24:00,100929,7,1538,,0,0,0
12357334:14826752:14828315,14:26:00,14:26:00,102609,8,2037,,0,0,0
12357334:14826752:14828315,14:26:00,14:26:00,100880,9,2243,,0,0,1
12357334:14826752:14828315,14:26:00,14:26:00,100835,10,2466,,0,0,0
12357334:14826752:14828315,14:27:00,14:27:00,100789,11,2749,,0,0,0
12357334:14826752:14828315,14:28:00,14:28:00,100732,12,3105,,0,0,0
12357334:14826752:14828315,14:29:00,14:29:00,100682,13,3389,,0,0,0
12357334:14826752:14828315,14:29:00,14:29:00,100630,14,3678,,0,0,0
12357334:14826752:14828315,14:30:00,14:30:00,100578,15,3941,,0,0,0
12357334:14826752:14828315,14:30:00,14:30:00,100513,16,4272,,0,0,0
12357334:14826752:14828315,14:31:00,14:31:00,100474,17,4477,,0,0,0
12357334:14826752:14828315,14:32:00,14:32:00,100426,18,4767,,0,0,0
12357334:14826752:14828315,14:32:00,14:32:00,100354,19,5147,,0,0,0
12357334:14826752:14828315,14:33:00,14:33:00,100309,20,5422,,0,0,1
12357334:14826752:14828315,14:35:00,14:35:00,100250,21,5873,,0,0,0
12357334:14826752:14828315,14:36:00,14:36:00,100226,22,6060,,0,0,0
12357334:14826752:14828315,14:37:00,14:37:00,100196,23,6300,,0,0,0
12357334:14826752:14828315,14:38:00,14:38:00,100172,24,6574,,0,0,0
12357334:14826752:14828315,14:39:00,14:39:00,100115,25,6948,,0,0,0
12357334:14826752:14828315,14:42:00,14:42:00,100106,26,7436,,0,0,0
12357334:14826752:14828315,14:44:00,14:44:00,100068,27,7703,,0,0,0
12357334:14826752:14828315,14:47:00,14:47:00,100048,28,8104,,0,0,1
12357334:14826752:14828315,14:48:00,14:48:00,100050,29,8324,,0,0,0
12357334:14826752:14828315,14:49:00,14:49:00,100077,30,8562,,0,0,0
12357334:14826752:14828315,14:51:00,14:51:00,100941,31,9125,,0,0,0
12357334:14826752:14828315,14:52:00,14:52:00,100097,32,9341,,0,0,0
12357334:14826752:14828315,14:53:00,14:53:00,100134,33,9592,,0,0,0
12357334:14826752:14828315,14:54:00,14:54:00,100148,34,9962,,0,0,0
12357334:14826752:14828315,14:55:00,14:55:00,100204,35,10346,,0,0,0
12357334:14826752:14828315,14:56:00,14:56:00,100242,36,10658,,0,0,0
12357334:14826752:14828315,14:57:00,14:57:00,100259,37,11007,,0,0,0
12357334:14826752:14828315,14:58:00,14:58:00,100277,38,11223,,0,0,1
12357334:14826752:14828315,14:59:00,14:59:00,100268,39,11404,,0,0,0
12357334:14826752:14828315,14:59:00,14:59:00,100274,40,11612,,0,0,0
12357334:14826752:14828315,15:00:00,15:00:00,100324,41,11958,,0,0,0
12357334:14826752:14828315,15:01:00,15:01:00,100373,42,12233,,0,0,0
12357334:14826752:14828315,15:01:00,15:01:00,100370,43,12432,,0,0,0
12357334:14826752:14828315,15:02:00,15:02:00,100374,44,12667,,0,0,0
12357334:14826752:14828315,15:03:00,15:03:00,100381,45,12836,,0,0,0
12357334:14826752:14828315,15:03:00,15:03:00,100415,46,13051,,0,0,0
12357334:14826752:14828315,15:04:00,15:04:00,100444,47,13236,,0,0,0
12357334:14826752:14828315,15:05:00,15:05:00,100481,48,13536,,0,0,0
12357334:14826752:14828315,15:05:00,15:05:00,100467,49,13764,,0,0,0
12357334:14826752:14828315,15:06:00,15:06:00,100473,50,13991,,0,0,0
12357334:14826752:14828315,15:07:00,15:07:00,100519,51,14195,,0,0,0
12357334:14826752:14828315,15:07:00,15:07:00,100529,52,14363,,0,0,1
12357334:14826752:14828315,15:10:00,15:10:00,100570,53,14821,,0,0,0
12357334:14826752:14828315,15:12:00,15:12:00,100621,54,15285,,0,0,0
12357334:14826752:14828315,15:14:00,15:14:00,100692,55,15630,,0,0,0
12357334:14826752:14828315,15:17:00,15:17:00,100776,56,16019,,0,0,0
12357334:14826752:14828315,15:18:00,15:18:00,101778,57,16284,,0,0,0
12357334:14826752:14828315,15:20:00,15:20:00,100819,58,16581,,0,0,0
12357334:14826752:14828315,15:21:00,15:21:00,102566,59,16784,,0,0,1
12357334:14826752:14828315,15:23:00,15:23:00,102537,60,17269,,0,0,0
12357334:14826752:14828315,15:25:00,15:25:00,100846,61,17895,,0,0,0
12357334:14826752:14828315,15:26:00,15:26:00,102570,62,18211,,0,0,0
12357334:14826752:14828315,15:27:00,15:27:00,100695,63,18784,,0,0,0
12357334:14826752:14828315,15:28:00,15:28:00,102571,64,19149,,0,0,0
12357334:14826752:14828315,15:30:00,15:30:00,100576,65,19599,,0,0,0
12357334:14826752:14828315,15:31:00,15:31:00,100601,66,19894,,0,0,0
12357334:14826752:14828315,15:31:00,15:31:00,100628,67,20176,,0,0,0
12357334:14826752:14828315,15:39:00,15:39:00,102444,68,20980,,1,0,1
11901434:14826755:14827564,14:30:00,14:30:00,100157,1,0,,0,0,1
11901434:14826755:14827564,14:32:00,14:32:00,102385,2,651,,0,0,0
11901434:14826755:14827564,14:33:00,14:33:00,102374,3,1986,,0,0,0
11901434:14826755:14827564,14:34:00,14:34:00,102366,4,2694,,0,0,0
11901434:14826755:14827564,14:35:00,14:35:00,102357,5,3106,,0,0,0
11901434:14826755:14827564,14:36:00,14:36:00,102354,6,3497,,0,0,0
11901434:14826755:14827564,14:37:00,14:37:00,102338,7,3805,,0,0,0
11901434:14826755:14827564,14:38:00,14:38:00,102334,8,4213,,0,0,0
11901434:14826755:14827564,14:38:00,14:38:00,102322,9,4460,,0,0,0
11901434:14826755:14827564,14:39:00,14:39:00,102312,10,4786,,0,0,0
11901434:14826755:14827564,14:39:00,14:39:00,102309,11,4954,,0,0,0
11901434:14826755:14827564,14:40:00,14:40:00,102307,12,5173,,0,0,0
11901434:14826755:14827564,14:41:00,14:41:00,102291,13,5687,,0,0,0
11901434:14826755:14827564,14:42:00,14:42:00,102280,14,5891,,0,0,0
11901434:14826755:14827564,14:42:00,14:42:00,102269,15,6230,,0,0,0
11901434:14826755:14827564,14:43:00,14:43:00,102185,16,6702,,0,0,0
11901434:14826755:14827564,14:44:00,14:44:00,102243,17,6988,,0,0,1
11901434:14826755:14827564,14:44:00,14:44:00,102240,18,7143,,0,0,0
11901434:14826755:14827564,14:45:00,14:45:00,102228,19,7565,,0,0,0
11901434:14826755:14827564,14:46:00,14:46:00,102221,20,7806,,0,0,0
11901434:14826755:14827564,14:47:00,14:47:00,102205,21,8319,,0,0,0
11901434:14826755:14827564,14:47:00,14:47:00,102200,22,8521,,0,0,0
11901434:14826755:14827564,14:48:00,14:48:00,102190,23,9020,,0,0,0
11901434:14826755:14827564,14:50:00,14:50:00,102038,24,9885,,0,0,1
11901434:14826755:14827564,14:52:00,14:52:00,102176,25,10555,,0,0,0
11901434:14826755:14827564,14:53:00,14:53:00,102158,26,11112,,0,0,0
11901434:14826755:14827564,14:54:00,14:54:00,102143,27,11560,,0,0,0
11901434:14826755:14827564,14:54:00,14:54:00,102135,28,11916,,0,0,0
11901434:14826755:14827564,14:56:00,14:56:00,102112,29,12433,,0,0,0
11901434:14826755:14827564,14:58:00,14:58:00,102094,30,13378,,0,0,0
11901434:14826755:14827564,14:59:00,14:59:00,102087,31,13868,,0,0,0
11901434:14826755:14827564,15:00:00,15:00:00,102079,32,14216,,0,0,0
11901434:14826755:14827564,15:00:00,15:00:00,102072,33,14531,,0,0,0
11901434:14826755:14827564,15:01:00,15:01:00,102650,34,14888,,0,0,1
11901434:14826755:14827564,15:02:00,15:02:00,102030,35,15536,,0,0,0
11901434:14826755:14827564,15:03:00,15:03:00,102021,36,15872,,0,0,0
11901434:14826755:14827564,15:03:00,15:03:00,101996,37,16367,,0,0,0
11901434:14826755:14827564,15:04:00,15:04:00,101968,38,16807,,0,0,0
11901434:14826755:14827564,15:04:00,15:04:00,101972,39,17168,,0,0,0
11901434:14826755:14827564,15:05:00,15:05:00,101942,40,17683,,0,0,0
11901434:14826755:14827564,15:06:00,15:06:00,101861,41,18087,,0,0,0
11901434:14826755:14827564,15:11:00,15:11:00,101828,42,22000,,0,0,0
11901434:14826755:14827564,15:14:00,15:14:00,101596,43,24793,,0,0,0
11901434:14826755:14827564,15:15:00,15:15:00,101540,44,25286,,0,0,0
11901434:14826755:14827564,15:16:00,15:16:00,101478,45,25963,,0,0,0
11901434:14826755:14827564,15:17:00,15:17:00,101439,46,26295,,0,0,0
11901434:14826755:14827564,15:17:00,15:19:00,101448,47,26574,,0,0,1
11901434:14826755:14827564,15:23:00,15:23:00,100872,48,30211,,0,0,0
11901434:14826755:14827564,15:25:00,15:25:00,100650,49,31489,,0,0,0
11901434:14826755:14827564,15:26:00,15:26:00,100593,50,31915,,0,0,1
11901434:14826755:14827564,15:27:00,15:27:00,100571,51,32090,,0,0,0
11901434:14826755:14827564,15:29:00,15:29:00,100454,52,32636,,0,0,0
11901434:14826755:14827564,15:31:00,15:31:00,100347,53,33256,,0,0,0
11901434:14826755:14827564,15:32:00,15:32:00,100291,54,33542,,0,0,0
11901434:14826755:14827564,15:34:00,15:34:00,100195,55,33980,,0,0,1
11901434:14826755:14827564,15:36:00,15:36:00,100177,56,34393,,0,0,0
11901434:14826755:14827564,15:38:00,15:38:00,100132,57,34747,,0,0,0
11901434:14826755:14827564,15:40:00,15:40:00,100082,58,35165,,0,0,0
11901434:14826755:14827564,15:43:00,15:43:00,100034,59,35596,,0,0,0
11901434:14826755:14827564,15:44:00,15:44:00,100019,60,35858,,0,0,0
11901434:14826755:14827564,15:47:00,15:47:00,100002,61,36445,,1,0,1
12359033:14958622:14961503,09:27:00,09:27:00,102253,1,0,,0,0,1
12359033:14958622:14961503,09:28:00,09:28:00,102243,2,214,,0,0,0
12359033:14958622:14961503,09:30:00,09:30:00,102251,3,1130,,0,0,0
12359033:14958622:14961503,09:31:00,09:31:00,102257,4,1621,,0,0,0
12359033:14958622:14961503,09:32:00,09:32:00,102266,5,1926,,0,0,0
12359033:14958622:14961503,09:33:00,09:33:00,102279,6,2407,,0,0,1
12359033:14958622:14961503,09:33:00,09:33:00,102281,7,2634,,0,0,0
12359033:14958622:14961503,09:34:00,09:34:00,102284,8,2922,,0,0,0
12359033:14958622:14961503,09:35:00,09:35:00,102289,9,3498,,0,0,0
12359033:14958622:14961503,09:36:00,09:36:00,102298,10,4502,,0,0,0
12359033:14958622:14961503,09:37:00,09:37:00,102306,11,5020,,0,0,0
12359033:14958622:14961503,09:38:00,09:38:00,102341,12,5608,,0,0,0
12359033:14958622:14961503,09:38:00,09:38:00,102348,13,5890,,0,0,0
12359033:14958622:14961503,09:39:00,09:39:00,102363,14,6398,,0,0,0
12359033:14958622:14961503,09:40:00,09:40:00,102375,15,7195,,0,0,1
12359033:14958622:14961503,09:40:00,09:40:00,102377,16,7490,,0,0,0
12359033:14958622:14961503,09:41:00,09:41:00,102378,17,7956,,0,0,0
12359033:14958622:14961503,09:42:00,09:42:00,102380,18,8367,,0,0,0
12359033:14958622:14961503,09:42:00,09:42:00,102382,19,8692,,0,0,0
12359033:14958622:14961503,09:43:00,09:43:00,102391,20,8990,,0,0,0
12359033:14958622:14961503,09:43:00,09:43:00,102401,21,9225,,0,0,0
12359033:14958622:14961503,09:44:00,09:44:00,102396,22,9828,,0,0,0
12359033:14958622:14961503,09:44:00,09:44:00,102395,23,10033,,0,0,0
12359033:14958622:14961503,09:45:00,09:45:00,102388,24,10387,,0,0,0
12359033:14958622:14961503,09:46:00,09:46:00,102384,25,10864,,0,0,0
12359033:14958622:14961503,09:46:00,09:46:00,102383,26,11167,,0,0,0
12359033:14958622:14961503,09:47:00,09:47:00,102389,27,11635,,0,0,0
12359033:14958622:14961503,09:47:00,09:47:00,102399,28,11849,,0,0,0
12359033:14958622:14961503,09:48:00,09:48:00,102402,29,12020,,0,0,0
12359033:14958622:14961503,09:48:00,09:48:00,102412,30,12566,,0,0,0
12359033:14958622:14961503,09:49:00,09:49:00,102419,31,13125,,0,0,0
12359033:14958622:14961503,09:50:00,09:50:00,102425,32,13394,,0,0,0
12359033:14958622:14961503,09:50:00,09:50:00,102428,33,13572,,0,0,1
12359033:14958622:14961503,09:51:00,09:51:00,102424,34,13992,,0,0,0
12359033:14958622:14961503,09:51:00,09:51:00,102429,35,14386,,0,0,0
12359033:14958622:14961503,09:51:00,09:51:00,102431,36,14673,,0,0,0
12359033:14958622:14961503,09:52:00,09:52:00,102423,37,14993,,0,0,0
12359033:14958622:14961503,09:53:00,09:53:00,102415,38,15782,,0,0,0
12359033:14958622:14961503,09:53:00,09:53:00,102413,39,16154,,0,0,0
12359033:14958622:14961503,09:54:00,09:54:00,102409,40,16452,,0,0,0
12359033:14958622:14961503,09:54:00,09:54:00,102405,41,16887,,0,0,0
12359033:14958622:14961503,09:55:00,09:55:00,102400,42,17268,,0,0,0
12359033:14958622:14961503,09:55:00,09:55:00,102386,43,17579,,0,0,1
12359033:14958622:14961503,09:59:00,09:59:00,102304,44,21018,,0,0,0
12359033:14958622:14961503,09:59:00,09:59:00,102300,45,21237,,0,0,0
12359033:14958622:14961503,10:00:00,10:00:00,102283,46,21624,,0,0,0
12359033:14958622:14961503,10:00:00,10:00:00,102267,47,21950,,0,0,1
12359033:14958622:14961503,10:03:00,10:03:00,102248,48,22896,,0,0,0
12359033:14958622:14961503,10:05:00,10:05:00,102249,49,23561,,0,0,0
12359033:14958622:14961503,10:06:00,10:06:00,102259,50,23957,,0,0,0
12359033:14958622:14961503,10:07:00,10:07:00,100917,51,24363,,0,0,0
12359033:14958622:14961503,10:08:00,10:08:00,102280,52,24662,,0,0,0
12359033:14958622:14961503,10:09:00,10:09:00,102269,53,25001,,0,0,0
12359033:14958622:14961503,10:11:00,10:11:00,102253,54,25547,,1,0,1
12359073:14958633:14961367,13:27:00,13:27:00,102253,1,0,,0,0,1
12359073:14958633:14961367,13:28:00,13:28:00,102243,2,214,,0,0,0
12359073:14958633:14961367,13:30:00,13:30:00,102251,3,1130,,0,0,0
12359073:14958633:14961367,13:31:00,13:31:00,102257,4,1621,,0,0,0
12359073:14958633:14961367,13:32:00,13:32:00,102266,5,1926,,0,0,0
12359073:14958633:14961367,13:33:00,13:33:00,102279,6,2407,,0,0,1
12359073:14958633:14961367,13:33:00,13:33:00,102281,7,2634,,0,0,0
12359073:14958633:14961367,13:34:00,13:34:00,102284,8,2922,,0,0,0
12359073:14958633:14961367,13:35:00,13:35:00,102289,9,3498,,0,0,0
12359073:14958633:14961367,13:36:00,13:36:00,102298,10,4502,,0,0,0
12359073:14958633:14961367,13:37:00,13:37:00,102306,11,5020,,0,0,0
12359073:14958633:14961367,13:38:00,13:38:00,102341,12,5608,,0,0,0
12359073:14958633:14961367,13:38:00,13:38:00,102348,13,5890,,0,0,0
12359073:14958633:14961367,13:39:00,13:39:00,102363,14,6398,,0,0,0
12359073:14958633:14961367,13:40:00,13:40:00,102375,15,7195,,0,0,1
12359073:14958633:14961367,13:40:00,13:40:00,102377,16,7490,,0,0,0
12359073:14958633:14961367,13:41:00,13:41:00,102378,17,7956,,0,0,0
12359073:14958633:14961367,13:42:00,13:42:00,102380,18,8367,,0,0,0
12359073:14958633:14961367,13:42:00,13:42:00,102382,19,8692,,0,0,0
12359073:14958633:14961367,13:43:00,13:43:00,102391,20,8990,,0,0,0
12359073:14958633:14961367,13:43:00,13:43:00,102401,21,9225,,0,0,0
12359073:14958633:14961367,13:44:00,13:44:00,102396,22,9828,,0,0,0
